name,Type,Region,Zone
West Georgia Generating_1,Gas_GT,SERC-SOCO_GA,SERC
West Georgia Generating_2,Gas_GT,SERC-SOCO_GA,SERC
West Georgia Generating_3,Gas_GT,SERC-SOCO_GA,SERC
West Georgia Generating_4,Gas_GT,SERC-SOCO_GA,SERC
West Lorain_1,Gas_GT,PJM-ROR,PJM
West Lorain_1A,Gas_GT,PJM-ROR,PJM
West Lorain_2,Gas_GT,PJM-ROR,PJM
West Lorain_2A,Gas_GT,PJM-ROR,PJM
West Lorain_3,Gas_GT,PJM-ROR,PJM
West Lorain_4,Gas_GT,PJM-ROR,PJM
West Lorain_5,Gas_GT,PJM-ROR,PJM
West Marinette_1,Gas_GT,MISO-2,MISO
West Marinette_1A,Gas_GT,MISO-2,MISO
West Marinette_2,Gas_GT,MISO-2,MISO
West Marinette_3,Gas_GT,MISO-2,MISO
West Point_1,Gas_GT,PJM-EMAAC,PJM
West Point_2,Gas_GT,PJM-EMAAC,PJM
Weston_5,Gas_GT,MISO-2,MISO
Weston_6,Gas_GT,MISO-2,MISO
Westport_1,Gas_GT,PJM-MAAC,PJM
WFEC GenCo LLC_1,Gas_GT,SPP-S,SPP
WFEC GenCo LLC_2,Gas_GT,SPP-S,SPP
Wheatland Generating Facility_1,Gas_GT,MISO-6,MISO
Wheatland Generating Facility_2,Gas_GT,MISO-6,MISO
Wheatland Generating Facility_3,Gas_GT,MISO-6,MISO
Wheatland Generating Facility_4,Gas_GT,MISO-6,MISO
Wheaton_1,Gas_GT,MISO-1,MISO
Wheaton_2,Gas_GT,MISO-1,MISO
Wheaton_3,Gas_GT,MISO-1,MISO
Wheaton_4,Gas_GT,MISO-1,MISO
Wheaton_5,Gas_GT,MISO-1,MISO
Wheaton_6,Gas_GT,MISO-1,MISO
Wichita Plant_1,Gas_GT,SPP-N,SPP
Williams_1B,Gas_GT,SERC-Duke,SERC
Williams_2A,Gas_GT,SERC-Duke,SERC
Williston_1,Gas_GT,MISO-1,MISO
Windsor-Essex_1,Gas_GT,IESO,IESO
Windsor-Essex_1A,Gas_GT,IESO,IESO
Windsor-Essex_2,Gas_GT,IESO,IESO
Wolf Hills Energy LLC_1,Gas_GT,PJM-ROR,PJM
Wolf Hills Energy LLC_2,Gas_GT,PJM-ROR,PJM
Wolf Hills Energy LLC_3,Gas_GT,PJM-ROR,PJM
Wolf Hills Energy LLC_4,Gas_GT,PJM-ROR,PJM
Wolf Hills Energy LLC_5,Gas_GT,PJM-ROR,PJM
Woodsdale_1,Gas_GT,PJM-ROR,PJM
Woodsdale_2,Gas_GT,PJM-ROR,PJM
Woodsdale_3,Gas_GT,PJM-ROR,PJM
Woodsdale_4,Gas_GT,PJM-ROR,PJM
Woodsdale_5,Gas_GT,PJM-ROR,PJM
Woodsdale_6,Gas_GT,PJM-ROR,PJM
Woodward_1,Gas_GT,SPP-S,SPP
Worthington Generation LLC_1,Gas_GT,MISO-6,MISO
Worthington Generation LLC_2,Gas_GT,MISO-6,MISO
Worthington Generation LLC_3,Gas_GT,MISO-6,MISO
Worthington Generation LLC_4,Gas_GT,MISO-6,MISO
Yankee Street_1,Gas_GT,PJM-ROR,PJM
Yankee Street_2,Gas_GT,PJM-ROR,PJM
Yankee Street_3,Gas_GT,PJM-ROR,PJM
Yankee Street_4,Gas_GT,PJM-ROR,PJM
Yankee Street_5,Gas_GT,PJM-ROR,PJM
Yankee Street_6,Gas_GT,PJM-ROR,PJM
Yankee Street_7,Gas_GT,PJM-ROR,PJM
Yazoo_1,Gas_GT,MISO-9,MISO
York Energy Centre_1,Gas_GT,IESO,IESO
York Energy Centre_2,Gas_GT,IESO,IESO
Zeeland Generating Station_1,Gas_GT,MISO-7,MISO
Zeeland Generating Station_2,Gas_GT,MISO-7,MISO
Zion Energy Center_1,Gas_GT,PJM-Chicago,PJM
Zion Energy Center_2,Gas_GT,PJM-Chicago,PJM
Zion Energy Center_3,Gas_GT,PJM-Chicago,PJM
Zorn_1,Gas_GT,SERC-TVA,SERC
2LAMRLNDFL_1,Gas_IC,SPP-N,SPP
2LAMRLNDFL_2,Gas_IC,SPP-N,SPP
Alexandria_1,Gas_IC,MISO-1,MISO
ALLEN_1,Gas_IC,PJM-MAAC,PJM
Anthony_1,Gas_IC,SPP-N,SPP
Asbury Park Press_1,Gas_IC,PJM-EMAAC,PJM
Asbury Park Press_2,Gas_IC,PJM-EMAAC,PJM
Atlantic_1A,Gas_IC,MISO-3,MISO
Auburn_1,Gas_IC,SPP-NE,SPP
Beloit_1,Gas_IC,SPP-N,SPP
Brevard Landfill_1,Gas_IC,FRCC,FRCC
Broken Bow_1A,Gas_IC,SPP-NE,SPP
Bronx Zoo_1,Gas_IC,NYISO J-K,NYISO
Burlingame_1,Gas_IC,SPP-N,SPP
Carbon Limestone_1,Gas_IC,PJM-ROR,PJM
Carthage_1,Gas_IC,SPP-N,SPP
Cashton_1,Gas_IC,MISO-1,MISO
CENTRAL_1,Gas_IC,MISO-3,MISO
Chanute 2_2,Gas_IC,SPP-N,SPP
Chanute 2_3,Gas_IC,SPP-N,SPP
Chanute 3_1,Gas_IC,SPP-N,SPP
Chanute 3_2,Gas_IC,SPP-N,SPP
Chanute 3_3,Gas_IC,SPP-N,SPP
Chanute 3_4,Gas_IC,SPP-N,SPP
Chanute 3_5,Gas_IC,SPP-N,SPP
Charles City_1,Gas_IC,PJM-ROR,PJM
Charles City_2,Gas_IC,PJM-ROR,PJM
Charles City_3,Gas_IC,PJM-ROR,PJM
Charles City_4,Gas_IC,PJM-ROR,PJM
Charles City_5,Gas_IC,PJM-ROR,PJM
Charles City_6,Gas_IC,PJM-ROR,PJM
Cherry Street_1,Gas_IC,ISO-NE,ISO-NE
Cherry Street_2,Gas_IC,ISO-NE,ISO-NE
Cherry Street_3,Gas_IC,ISO-NE,ISO-NE
Cherry Street_4,Gas_IC,ISO-NE,ISO-NE
Cherry Street_5,Gas_IC,ISO-NE,ISO-NE
Cherry Street_6,Gas_IC,ISO-NE,ISO-NE
Chesterfield_1,Gas_IC,PJM-ROR,PJM
Chesterfield_2,Gas_IC,PJM-ROR,PJM
Chesterfield_3,Gas_IC,PJM-ROR,PJM
City of Minneapolis_1,Gas_IC,SPP-N,SPP
City of Minneapolis_2,Gas_IC,SPP-N,SPP
City of Minneapolis_3,Gas_IC,SPP-N,SPP
City of Minneapolis_4,Gas_IC,SPP-N,SPP
City of Minneapolis_5,Gas_IC,SPP-N,SPP
City of Minneapolis_6,Gas_IC,SPP-N,SPP
City of Minneapolis_7,Gas_IC,SPP-N,SPP
Clay Center_1,Gas_IC,SPP-N,SPP
Clay Center_2,Gas_IC,SPP-N,SPP
Clay Center_3,Gas_IC,SPP-N,SPP
Clay Center_4,Gas_IC,SPP-N,SPP
Clay Center_5,Gas_IC,SPP-N,SPP
Clay Center_8,Gas_IC,SPP-N,SPP
Coldwater_1,Gas_IC,MISO-7,MISO
Community Refuse Service_1,Gas_IC,PJM-MAAC,PJM
Creston_1,Gas_IC,MISO-3,MISO
Creston_2,Gas_IC,MISO-3,MISO
Creston_3,Gas_IC,MISO-3,MISO
Creston_4,Gas_IC,MISO-3,MISO
Crete_1,Gas_IC,SPP-NE,SPP
Cumberland County_1,Gas_IC,PJM-EMAAC,PJM
Davenport Water Pollution Control Plant_1,Gas_IC,MISO-3,MISO
Elk River_1A,Gas_IC,MISO-1,MISO
Elk River_2A,Gas_IC,MISO-1,MISO
Elk River_3A,Gas_IC,MISO-1,MISO
Elk River_4,Gas_IC,MISO-1,MISO
Ellery Landfill_1,Gas_IC,NYISO A-F,NYISO
Ellery Landfill_2,Gas_IC,NYISO A-F,NYISO
Estherville_1,Gas_IC,MISO-3,MISO
Fairmont_4,Gas_IC,MISO-3,MISO
Fairmont_5,Gas_IC,MISO-3,MISO
Falls City_1,Gas_IC,SPP-NE,SPP
Fitchburg Gas Recovery_1,Gas_IC,ISO-NE,ISO-NE
Fitchburg Gas Recovery_2,Gas_IC,ISO-NE,ISO-NE
Fredonia_1,Gas_IC,SPP-N,SPP
Fredonia_2,Gas_IC,SPP-N,SPP
Fredonia_3,Gas_IC,SPP-N,SPP
Fredonia_4,Gas_IC,SPP-N,SPP
Fredonia_5,Gas_IC,SPP-N,SPP
Fredonia_6,Gas_IC,SPP-N,SPP
Fredonia_7,Gas_IC,SPP-N,SPP
Fredonia_8,Gas_IC,SPP-N,SPP
Fredonia_9,Gas_IC,SPP-N,SPP
Frey Farm Landfill_1,Gas_IC,PJM-MAAC,PJM
Frey Farm Landfill_2,Gas_IC,PJM-MAAC,PJM
G W Ivey_1,Gas_IC,FRCC,FRCC
G W Ivey_10,Gas_IC,FRCC,FRCC
G W Ivey_11,Gas_IC,FRCC,FRCC
G W Ivey_12,Gas_IC,FRCC,FRCC
G W Ivey_13,Gas_IC,FRCC,FRCC
G W Ivey_14,Gas_IC,FRCC,FRCC
G W Ivey_15,Gas_IC,FRCC,FRCC
G W Ivey_16,Gas_IC,FRCC,FRCC
G W Ivey_2,Gas_IC,FRCC,FRCC
G W Ivey_3,Gas_IC,FRCC,FRCC
G W Ivey_4,Gas_IC,FRCC,FRCC
G W Ivey_5,Gas_IC,FRCC,FRCC
G W Ivey_6,Gas_IC,FRCC,FRCC
G W Ivey_7,Gas_IC,FRCC,FRCC
G W Ivey_8,Gas_IC,FRCC,FRCC
G W Ivey_9,Gas_IC,FRCC,FRCC
Geneseo_1,Gas_IC,MISO-4,MISO
GERMANTN_1,Gas_IC,PJM-MAAC,PJM
Girard_1,Gas_IC,SPP-N,SPP
Girard_2,Gas_IC,SPP-N,SPP
Girard_3,Gas_IC,SPP-N,SPP
Girard_4,Gas_IC,SPP-N,SPP
Goodland_1,Gas_IC,SPP-N,SPP
Goodland_2,Gas_IC,SPP-N,SPP
Goodland_3,Gas_IC,SPP-N,SPP
Goodland_4,Gas_IC,SPP-N,SPP
Goodland_5,Gas_IC,SPP-N,SPP
Goodland_6,Gas_IC,SPP-N,SPP
Goodland_7,Gas_IC,SPP-N,SPP
Goodman Energy Center_1,Gas_IC,SPP-N,SPP
Goodman Energy Center_2,Gas_IC,SPP-N,SPP
Goodman Energy Center_3,Gas_IC,SPP-N,SPP
Goodman Energy Center_4,Gas_IC,SPP-N,SPP
Goodman Energy Center_5,Gas_IC,SPP-N,SPP
Goodman Energy Center_6,Gas_IC,SPP-N,SPP
Goodman Energy Center_7,Gas_IC,SPP-N,SPP
Goodman Energy Center_8,Gas_IC,SPP-N,SPP
Goodman Energy Center_9,Gas_IC,SPP-N,SPP
Grand Blanc Generating Station_1,Gas_IC,MISO-7,MISO
Granger Electric Generating Station #1_1,Gas_IC,MISO-7,MISO
Granger Electric of Byron Center_1,Gas_IC,MISO-7,MISO
Granger Electric of Byron Center_2,Gas_IC,MISO-7,MISO
Granger Electric of Pinconning_1,Gas_IC,MISO-7,MISO
Granger Electric of Pinconning_2,Gas_IC,MISO-7,MISO
Granger Energy of Honeybrook_1,Gas_IC,PJM-MAAC,PJM
Granger Energy of Honeybrook_2,Gas_IC,PJM-MAAC,PJM
Great Bend_1,Gas_IC,SPP-N,SPP
Great Northern Trigen Facility_1,Gas_IC,IESO,IESO
Great Northern Trigen Facility_2,Gas_IC,IESO,IESO
Great Northern Trigen Facility_3,Gas_IC,IESO,IESO
Great Northern Trigen Facility_4,Gas_IC,IESO,IESO
High Acres Gas Recovery_1,Gas_IC,NYISO A-F,NYISO
High Street Station_1,Gas_IC,ISO-NE,ISO-NE
Hill City_1,Gas_IC,SPP-N,SPP
Hill City_2,Gas_IC,SPP-N,SPP
Hill City_3,Gas_IC,SPP-N,SPP
Hill City_4,Gas_IC,SPP-N,SPP
Hill City_5,Gas_IC,SPP-N,SPP
Hill City_6,Gas_IC,SPP-N,SPP
HILL_1,Gas_IC,PJM-MAAC,PJM
Holton_1,Gas_IC,SPP-N,SPP
Holton_2,Gas_IC,SPP-N,SPP
Holton_3,Gas_IC,SPP-N,SPP
Holton_4,Gas_IC,SPP-N,SPP
Holton_5,Gas_IC,SPP-N,SPP
Holton_6,Gas_IC,SPP-N,SPP
Holton_7,Gas_IC,SPP-N,SPP
Holton_8,Gas_IC,SPP-N,SPP
Howard F Curren Advncd Wastewater Plant_1,Gas_IC,FRCC,FRCC
Hugoton 2_1,Gas_IC,SPP-N,SPP
Hugoton 2_2,Gas_IC,SPP-N,SPP
Hugoton 2_3,Gas_IC,SPP-N,SPP
Hugoton 2_4,Gas_IC,SPP-N,SPP
Hugoton 2_5,Gas_IC,SPP-N,SPP
Hugoton 2_6,Gas_IC,SPP-N,SPP
Hugoton 2_7,Gas_IC,SPP-N,SPP
Hutchinson Plant #1_1,Gas_IC,MISO-1,MISO
Hutchinson Plant #1_2,Gas_IC,MISO-1,MISO
Hutchinson Plant #1_3,Gas_IC,MISO-1,MISO
Hutchinson Plant #1_4,Gas_IC,MISO-1,MISO
Hutchinson Plant #1_5,Gas_IC,MISO-1,MISO
Hutchinson Plant #1_6,Gas_IC,MISO-1,MISO
Indiana University of Pennsylvania_1,Gas_IC,PJM-MAAC,PJM
Iola_1,Gas_IC,SPP-N,SPP
Iola_2,Gas_IC,SPP-N,SPP
Iola_3,Gas_IC,SPP-N,SPP
Iola_6,Gas_IC,SPP-N,SPP
Iola_7,Gas_IC,SPP-N,SPP
Iola_8,Gas_IC,SPP-N,SPP
Iola_9,Gas_IC,SPP-N,SPP
Janesville_1,Gas_IC,MISO-1,MISO
Keele Valley_1,Gas_IC,IESO,IESO
Kennett_1,Gas_IC,MISO-5,MISO
Lakeview Gas Recovery_1,Gas_IC,PJM-MAAC,PJM
Lakeview Gas Recovery_2,Gas_IC,PJM-MAAC,PJM
Lakeview Gas Recovery_3,Gas_IC,PJM-MAAC,PJM
Lakin Municipal_1,Gas_IC,SPP-N,SPP
Lakin Municipal_2,Gas_IC,SPP-N,SPP
Lakin Municipal_3,Gas_IC,SPP-N,SPP
Lakin Municipal_4,Gas_IC,SPP-N,SPP
Lebanon Methane Recovery_1,Gas_IC,PJM-MAAC,PJM
Lowell_1,Gas_IC,MISO-7,MISO
Mangum_1,Gas_IC,SPP-S,SPP
Manitowoc_3,Gas_IC,MISO-2,MISO
Manitowoc_4,Gas_IC,MISO-2,MISO
Maquoketa 1_1,Gas_IC,MISO-1,MISO
Marina Thermal Facility_1,Gas_IC,PJM-EMAAC,PJM
Marina Thermal Facility_2,Gas_IC,PJM-EMAAC,PJM
Marina Thermal Facility_3,Gas_IC,PJM-EMAAC,PJM
Marina Thermal Facility_4,Gas_IC,PJM-EMAAC,PJM
Meade_1,Gas_IC,SPP-N,SPP
Medina Power Co._1,Gas_IC,NYISO A-F,NYISO
Metro Methane Recovery Facility_1,Gas_IC,MISO-3,MISO
Middlepoint_1,Gas_IC,SERC-TVA,SERC
Modern Landfill Production Plant_1,Gas_IC,PJM-MAAC,PJM
Modern Landfill Production Plant_2,Gas_IC,PJM-MAAC,PJM
Mulvane Power Plant_1,Gas_IC,SPP-N,SPP
Mulvane Power Plant_1A,Gas_IC,SPP-N,SPP
Mulvane Power Plant_2,Gas_IC,SPP-N,SPP
Mulvane Power Plant_3,Gas_IC,SPP-N,SPP
Mulvane Power Plant_4,Gas_IC,SPP-N,SPP
Mulvane Power Plant_5,Gas_IC,SPP-N,SPP
Mulvane Power Plant_6,Gas_IC,SPP-N,SPP
Mulvane Power Plant_7,Gas_IC,SPP-N,SPP
Nebraska City # 1_1,Gas_IC,SPP-NE,SPP
NECCO Co-Generation_1,Gas_IC,ISO-NE,ISO-NE
New Hampton_1,Gas_IC,MISO-3,MISO
New Prague_1,Gas_IC,MISO-1,MISO
New Prague_2,Gas_IC,MISO-1,MISO
New Prague_3,Gas_IC,MISO-1,MISO
New Prague_4,Gas_IC,MISO-1,MISO
New Roads_1,Gas_IC,MISO-9,MISO
Noble Hill Landfill_1,Gas_IC,SPP-N,SPP
North Plant_1,Gas_IC,MISO-3,MISO
Northern Tier_1,Gas_IC,PJM-MAAC,PJM
Norton_1,Gas_IC,SPP-N,SPP
Norton_2,Gas_IC,SPP-N,SPP
Norton_3,Gas_IC,SPP-N,SPP
Norton_4,Gas_IC,SPP-N,SPP
Norton_5,Gas_IC,SPP-N,SPP
Nottingham H-Sch_1,Gas_IC,NYISO A-F,NYISO
Oberlin_1,Gas_IC,SPP-N,SPP
Oberlin_2,Gas_IC,SPP-N,SPP
Oberlin_3,Gas_IC,SPP-N,SPP
Oberlin_4,Gas_IC,SPP-N,SPP
Ocean County Landfill_1,Gas_IC,PJM-EMAAC,PJM
Ocean County Landfill_2,Gas_IC,PJM-EMAAC,PJM
Osborne_1,Gas_IC,SPP-N,SPP
Osceola Road Landfill WTE_1,Gas_IC,FRCC,FRCC
Paxton Creek Cogeneration_1,Gas_IC,PJM-MAAC,PJM
Pine Tree Acres_1,Gas_IC,MISO-7,MISO
Pioneer Crossing Landfill Gas to Energy_1,Gas_IC,PJM-MAAC,PJM
Plant No 1_1,Gas_IC,SPP-N,SPP
Plant No 1_2,Gas_IC,SPP-N,SPP
Plant No 1_3,Gas_IC,SPP-N,SPP
Plant No 1_4,Gas_IC,SPP-N,SPP
Plant No 1_5,Gas_IC,SPP-N,SPP
Plant No 1_6,Gas_IC,SPP-N,SPP
Plant No 1_7,Gas_IC,SPP-N,SPP
Plant No 2_1,Gas_IC,SPP-N,SPP
Plant No 2_2,Gas_IC,SPP-N,SPP
Plant No 2_3,Gas_IC,SPP-N,SPP
Plant No 2_4,Gas_IC,SPP-N,SPP
PLEASVIL_1,Gas_IC,PJM-MAAC,PJM
Poplar Bluff Generating Station_1,Gas_IC,MISO-5,MISO
Pratt 2_1,Gas_IC,SPP-N,SPP
Redfield_1,Gas_IC,MISO-1,MISO
Redfield_2,Gas_IC,MISO-1,MISO
Redfield_3,Gas_IC,MISO-1,MISO
Rockport_1A,Gas_IC,SPP-NE,SPP
Rockport_2A,Gas_IC,SPP-NE,SPP
ROUND TP_1,Gas_IC,PJM-MAAC,PJM
Russell Downtown_1,Gas_IC,SPP-N,SPP
Sabetha Power Plant_1,Gas_IC,SPP-N,SPP
Sabetha Power Plant_10,Gas_IC,SPP-N,SPP
Sabetha Power Plant_2,Gas_IC,SPP-N,SPP
Sabetha Power Plant_3,Gas_IC,SPP-N,SPP
Sabetha Power Plant_4,Gas_IC,SPP-N,SPP
Sabetha Power Plant_5,Gas_IC,SPP-N,SPP
Sabetha Power Plant_6,Gas_IC,SPP-N,SPP
Sabetha Power Plant_7,Gas_IC,SPP-N,SPP
Sabetha Power Plant_8,Gas_IC,SPP-N,SPP
Sabetha Power Plant_9,Gas_IC,SPP-N,SPP
Salem County Utilities Authority_1,Gas_IC,PJM-EMAAC,PJM
Sarona Land Fill_1,Gas_IC,MISO-1,MISO
SECCRA Community Landfill_1,Gas_IC,PJM-MAAC,PJM
Sharon Spring_1,Gas_IC,SPP-N,SPP
Sharon Spring_2,Gas_IC,SPP-N,SPP
Sharon Spring_3,Gas_IC,SPP-N,SPP
Sharon Spring_4,Gas_IC,SPP-N,SPP
St Johns Riverside Hospital_1,Gas_IC,PJM-EMAAC,PJM
Stanberry_1,Gas_IC,SPP-N,SPP
Sterling_1,Gas_IC,SPP-N,SPP
Tecumseh_1,Gas_IC,SPP-NE,SPP
The Hill at Whitemarsh_1,Gas_IC,PJM-EMAAC,PJM
Traer Main_1,Gas_IC,MISO-3,MISO
Trigen Trenton Energy_1,Gas_IC,PJM-EMAAC,PJM
Upper Rock Energy Partners LLC_1,Gas_IC,MISO-3,MISO
Vinton_1,Gas_IC,MISO-3,MISO
Voss Taylor_1,Gas_IC,MISO-7,MISO
Wahoo_1,Gas_IC,SPP-NE,SPP
Warrenton_1,Gas_IC,PJM-ROR,PJM
Washington_1,Gas_IC,SPP-N,SPP
Watchtower Educational Center_1,Gas_IC,NYISO G-I,NYISO
Wells_1,Gas_IC,MISO-3,MISO
Wells_2,Gas_IC,MISO-3,MISO
Wells_3,Gas_IC,MISO-3,MISO
Wells_4,Gas_IC,MISO-3,MISO
Wells_5,Gas_IC,MISO-3,MISO
West Point Municipal_1,Gas_IC,SPP-NE,SPP
WESTGATE_1,Gas_IC,PJM-MAAC,PJM
Woodlake Sanitary Services_1,Gas_IC,MISO-1,MISO
Zeeland_1,Gas_IC,MISO-7,MISO
Zeland-Washington_1,Gas_IC,MISO-7,MISO
Zeland-Washington_2,Gas_IC,MISO-7,MISO
A B Paterson_2,Gas_ST,MISO-9,MISO
American Ref-Fuel of Niagara_1,Gas_ST,NYISO A-F,NYISO
American Ref-Fuel of Niagara_1A,Gas_ST,NYISO A-F,NYISO
Anadarko Plant_1,Gas_ST,SPP-S,SPP
Anadarko Plant_2,Gas_ST,SPP-S,SPP
Anadarko Plant_3,Gas_ST,SPP-S,SPP
Anclote_1,Gas_ST,FRCC,FRCC
Anclote_2,Gas_ST,FRCC,FRCC
Arsenal Hill_1,Gas_ST,SPP-S,SPP
Arthur Kill Generating Station_1,Gas_ST,NYISO J-K,NYISO
Arthur Kill Generating Station_1A,Gas_ST,NYISO J-K,NYISO
Arthur Kill Generating Station_2,Gas_ST,NYISO J-K,NYISO
Arvah B Hopkins_1,Gas_ST,FRCC,FRCC
Astoria Generating Station_1,Gas_ST,NYISO J-K,NYISO
Astoria Generating Station_1A,Gas_ST,NYISO J-K,NYISO
Astoria Generating Station_2,Gas_ST,NYISO J-K,NYISO
Astoria Generating Station_2A,Gas_ST,NYISO J-K,NYISO
Astoria Generating Station_3,Gas_ST,NYISO J-K,NYISO
Astoria Generating Station_4,Gas_ST,NYISO J-K,NYISO
Astoria Generating Station_5,Gas_ST,NYISO J-K,NYISO
Astoria Generating Station_6,Gas_ST,NYISO J-K,NYISO
Austin DT_1,Gas_ST,MISO-1,MISO
Austin DT_2,Gas_ST,MISO-1,MISO
Austin DT_3,Gas_ST,MISO-1,MISO
Austin Northeast_1,Gas_ST,MISO-1,MISO
Baxter Wilson_1,Gas_ST,MISO-9,MISO
Baxter Wilson_1A,Gas_ST,MISO-9,MISO
Big Cajun 1_1,Gas_ST,MISO-9,MISO
Big Cajun 1_2,Gas_ST,MISO-9,MISO
Boomer Lake Station_1,Gas_ST,SPP-S,SPP
Borger Plant_1,Gas_ST,SPP-S,SPP
Bowline Point_1,Gas_ST,NYISO G-I,NYISO
BPLNSTG3_1,Gas_ST,Saskatchewan,Saskatchewan
BPLNSTG4_1,Gas_ST,Saskatchewan,Saskatchewan
C W Burdick_1,Gas_ST,SPP-NE,SPP
C W Burdick_2,Gas_ST,SPP-NE,SPP
C W Burdick_3,Gas_ST,SPP-NE,SPP
Canaday_1,Gas_ST,SPP-NE,SPP
Carl Bailey_1,Gas_ST,MISO-8,MISO
Cecil Lynch_1,Gas_ST,MISO-8,MISO
Cecil Lynch_2,Gas_ST,MISO-8,MISO
Cimarron River_1,Gas_ST,SPP-N,SPP
Clay Center_6,Gas_ST,SPP-N,SPP
Clay Center_7,Gas_ST,SPP-N,SPP
Conners Creek_1,Gas_ST,MISO-7,MISO
Conners Creek_2,Gas_ST,MISO-7,MISO
Corn Products Illinois_1,Gas_ST,PJM-Chicago,PJM
Covanta Essex Company_1,Gas_ST,PJM-EMAAC,PJM
Crisp Plant_1,Gas_ST,SERC-SOCO_GA,SERC
Cunningham_1,Gas_ST,SPP-S,SPP
Cunningham_2,Gas_ST,SPP-S,SPP
Cutler_1,Gas_ST,FRCC,FRCC
Cutler_2,Gas_ST,FRCC,FRCC
D G Hunter_1,Gas_ST,MISO-9,MISO
D G Hunter_2,Gas_ST,MISO-9,MISO
Delaware City Plant_2,Gas_ST,PJM-EMAAC,PJM
Delaware City Plant_3,Gas_ST,PJM-EMAAC,PJM
Delaware City Plant_4,Gas_ST,PJM-EMAAC,PJM
Delaware City Plant_5,Gas_ST,PJM-EMAAC,PJM
Delta_1A,Gas_ST,MISO-9,MISO
Delta_2,Gas_ST,MISO-9,MISO
Duluth Paper Mill_1,Gas_ST,MISO-1,MISO
E F Barrett_1,Gas_ST,NYISO J-K,NYISO
E F Barrett_2,Gas_ST,NYISO J-K,NYISO
East 12th Street_1,Gas_ST,SPP-N,SPP
East River_1,Gas_ST,NYISO J-K,NYISO
East River_2,Gas_ST,NYISO J-K,NYISO
East River_3,Gas_ST,NYISO J-K,NYISO
East River_4,Gas_ST,NYISO J-K,NYISO
Eaton_1,Gas_ST,MISO-9,MISO
Eaton_2,Gas_ST,MISO-9,MISO
Eaton_3,Gas_ST,MISO-9,MISO
Edge Moor_1,Gas_ST,PJM-EMAAC,PJM
Edge Moor_1A,Gas_ST,PJM-EMAAC,PJM
Edge Moor_2,Gas_ST,PJM-EMAAC,PJM
Engineered Carbons Borger Cogen_1,Gas_ST,SPP-S,SPP
Fairbury_1,Gas_ST,SPP-NE,SPP
Fairbury_2,Gas_ST,SPP-NE,SPP
Fairmont_1,Gas_ST,MISO-3,MISO
Fairmont_2,Gas_ST,MISO-3,MISO
Fairmont_3,Gas_ST,MISO-3,MISO
Far Rockaway_1,Gas_ST,NYISO J-K,NYISO
Ford Cogeneration Project_1,Gas_ST,IESO,IESO
Fort Dodge_1,Gas_ST,SPP-N,SPP
Fort Dodge_1A,Gas_ST,SPP-N,SPP
Fox Lake_1,Gas_ST,MISO-3,MISO
Fox Lake_1A,Gas_ST,MISO-3,MISO
Fox Lake_2,Gas_ST,MISO-3,MISO
Garden City_1,Gas_ST,SPP-N,SPP
Garden City_1A,Gas_ST,SPP-N,SPP
General Electric Aircraft Engines_1,Gas_ST,ISO-NE,ISO-NE
General Electric Aircraft Engines_2,Gas_ST,ISO-NE,ISO-NE
General Electric Aircraft Engines_3,Gas_ST,ISO-NE,ISO-NE
Gerald Andrus_1,Gas_ST,MISO-9,MISO
Glenwood_1,Gas_ST,NYISO J-K,NYISO
Glenwood_2,Gas_ST,NYISO J-K,NYISO
Gordon Evans Energy Center_1,Gas_ST,SPP-N,SPP
Gordon Evans Energy Center_1A,Gas_ST,SPP-N,SPP
Gordon Evans Energy Center_2,Gas_ST,SPP-N,SPP
Gould Street_1,Gas_ST,PJM-MAAC,PJM
Great Bend_1A,Gas_ST,SPP-N,SPP
Greater Detroit Resource Recovery_1,Gas_ST,MISO-7,MISO
Greenwood_1A,Gas_ST,MISO-7,MISO
Hamilton Moses_1,Gas_ST,MISO-8,MISO
Hamilton Moses_2,Gas_ST,MISO-8,MISO
Harrisburg Facility_1,Gas_ST,PJM-MAAC,PJM
Harvey Couch_1,Gas_ST,MISO-8,MISO
Harvey Couch_2,Gas_ST,MISO-8,MISO
Horseshoe Lake_1,Gas_ST,SPP-S,SPP
Horseshoe Lake_4,Gas_ST,SPP-S,SPP
Houma_1,Gas_ST,MISO-9,MISO
Hutchinson Energy Center_1,Gas_ST,SPP-N,SPP
Indian River_1,Gas_ST,FRCC,FRCC
Indian River_2,Gas_ST,FRCC,FRCC
Indian River_3,Gas_ST,FRCC,FRCC
International Paper Hudson River Mill_1,Gas_ST,NYISO A-F,NYISO
International Paper Hudson River Mill_2,Gas_ST,NYISO A-F,NYISO
Iola_4,Gas_ST,SPP-N,SPP
Iola_5,Gas_ST,SPP-N,SPP
John R Kelly_1,Gas_ST,FRCC,FRCC
Jones_1,Gas_ST,SPP-S,SPP
Jones_2,Gas_ST,SPP-S,SPP
Jones_3,Gas_ST,SPP-S,SPP
Jonesboro_1,Gas_ST,MISO-8,MISO
Jonesboro_2,Gas_ST,MISO-8,MISO
Jonesboro_3,Gas_ST,MISO-8,MISO
Kaw_1,Gas_ST,SPP-N,SPP
Kaw_2,Gas_ST,SPP-N,SPP
Kaw_3,Gas_ST,SPP-N,SPP
Kimberly Mill_1,Gas_ST,MISO-2,MISO
Kimberly Mill_2,Gas_ST,MISO-2,MISO
Kingsley Falls_1,Gas_ST,HQ,HQ
