name,Type,Region,Zone
Perris_1,Hydro,CISC,WECC
PGE_BAY_PVF_30020,PV,CIPB,WECC
PGE_BAY_PVR_30042,RPV,CIPV,WECC
PGE_BAY_PVR_30437,RPV,CIPB,WECC
PGE_BAY_PVR_30520,RPV,CIPB,WECC
PGE_BAY_PVR_30528,RPV,CIPB,WECC
PGE_BAY_PVR_30535,RPV,CIPB,WECC
PGE_BAY_PVR_30540,RPV,CIPB,WECC
PGE_BAY_PVR_30543,RPV,CIPB,WECC
PGE_BAY_PVR_30550,RPV,CIPB,WECC
PGE_BAY_PVR_30554,RPV,CIPB,WECC
PGE_BAY_PVR_30555,RPV,CIPB,WECC
PGE_BAY_PVR_30562,RPV,CIPB,WECC
PGE_BAY_PVR_30565,RPV,CIPB,WECC
PGE_BAY_PVR_30585,RPV,CIPB,WECC
PGE_BAY_PVR_30630,RPV,CIPB,WECC
PGE_BAY_PVR_30685,RPV,CIPB,WECC
PGE_BAY_PVR_30695,RPV,CIPB,WECC
PGE_BAY_PVR_30700,RPV,CIPB,WECC
PGE_BAY_PVR_30703,RPV,CIPB,WECC
PGE_BAY_PVR_30705,RPV,CIPB,WECC
PGE_BAY_PVR_30713,RPV,CIPB,WECC
PGE_BAY_PVR_30716,RPV,CIPB,WECC
PGE_BAY_PVR_30720,RPV,CIPB,WECC
PGE_BAY_PVR_30730,RPV,CIPB,WECC
PGE_BAY_PVR_30731,RPV,CIPB,WECC
PGE_BAY_PVR_30733,RPV,CIPB,WECC
PGE_BAY_PVR_35219,RPV,CIPB,WECC
PGE_BAY_PVR_36893,RPV,CIPB,WECC
PGE_BAY_PVT_30324,PV,CIPB,WECC
PGE_BAY_PVT_30440,PV,CIPB,WECC
PGE_BAY_PVT_30503,PV,CIPB,WECC
PGE_BAY_PVT_30554,PV,CIPB,WECC
PGE_VLY_PVF_30042,PV,CIPV,WECC
PGE_VLY_PVF_30489,PV,CIPV,WECC
PGE_VLY_PVF_30520,PV,CIPV,WECC
PGE_VLY_PVF_30655,PV,CIPV,WECC
PGE_VLY_PVF_30705,PV,CIPV,WECC
PGE_VLY_PVF_30760,PV,CIPV,WECC
PGE_VLY_PVF_30860,PV,CIPV,WECC
PGE_VLY_PVF_30905,PV,CIPV,WECC
PGE_VLY_PVF_30973,PV,CIPV,WECC
PGE_VLY_PVF_38600,PV,CIPV,WECC
PGE_VLY_PVR_30040,RPV,CIPV,WECC
PGE_VLY_PVR_30045,RPV,CIPV,WECC
PGE_VLY_PVR_30057,RPV,CIPV,WECC
PGE_VLY_PVR_30110,RPV,CIPV,WECC
PGE_VLY_PVR_30335,RPV,CIPV,WECC
PGE_VLY_PVR_30337,RPV,CIPV,WECC
PGE_VLY_PVR_30348,RPV,CIPV,WECC
PGE_VLY_PVR_30465,RPV,CIPV,WECC
PGE_VLY_PVR_30467,RPV,CIPV,WECC
PGE_VLY_PVR_30489,RPV,CIPV,WECC
PGE_VLY_PVR_30536,RPV,CIPB,WECC
PGE_VLY_PVR_30559,RPV,CIPB,WECC
PGE_VLY_PVR_30800,RPV,CIPV,WECC
PGE_VLY_PVR_30850,RPV,CIPV,WECC
PGE_VLY_PVR_30905,RPV,CIPV,WECC
PGE_VLY_PVR_30930,RPV,CIPV,WECC
PGE_VLY_PVR_30940,RPV,CIPV,WECC
PGE_VLY_PVR_30945,RPV,CIPV,WECC
PGE_VLY_PVT_30055,PV,CIPV,WECC
PGE_VLY_PVT_30265,PV,CIPV,WECC
PGE_VLY_PVT_30345,PV,CIPV,WECC
PGE_VLY_PVT_30760,PV,CIPV,WECC
Phillips_Carbon,Coal,CIPB,WECC
Phillips_RodeoA,Gas CT,CIPB,WECC
Phillips_RodeoB,Gas CT,CIPB,WECC
Phillips_RodeoC,Gas CT,CIPB,WECC
Phoenix_1,Hydro,CIPV,WECC
Phoenix_Wind,Wind,CISC,WECC
PHP_2_2,Hydro,PGE,WECC
PHP1-1,Hydro,PGE,WECC
Pigeon_Cove_1,Hydro,IPMV,WECC
Pilgrim_Stage,Wind,IPMV,WECC
Pilot_Knob_1,Hydro,IID,WECC
Pilot_Knob_2,Hydro,IID,WECC
Pine_Flat_1,Hydro,CIPV,WECC
Pine_Flat_2,Hydro,CIPV,WECC
Pine_Flat_3,Hydro,CIPV,WECC
PineTreeSolar,PV,LDWP,WECC
PineTreeWind,Wind,LDWP,WECC
Pingston_1,Hydro,BCHA,WECC
Pingston_2,Hydro,BCHA,WECC
Pingston_3,Hydro,BCHA,WECC
PioPicoEnergyCenter1,Gas CT,CISD,WECC
PioPicoEnergyCenter2,Gas CT,CISD,WECC
PioPicoEnergyCenter3,Gas CT,CISD,WECC
Pit_1_H1,Hydro,CIPV,WECC
Pit_1_H2,Hydro,CIPV,WECC
Pit_3_H1,Hydro,CIPV,WECC
Pit_3_H2,Hydro,CIPV,WECC
Pit_3_H3,Hydro,CIPV,WECC
Pit_4_1,Hydro,CIPV,WECC
Pit_4_2,Hydro,CIPV,WECC
Pit_5_H1,Hydro,CIPV,WECC
Pit_5_H2,Hydro,CIPV,WECC
Pit_5_H3,Hydro,CIPV,WECC
Pit_5_H4,Hydro,CIPV,WECC
Pit_6_H1,Hydro,CIPV,WECC
Pit_6_H2,Hydro,CIPV,WECC
Pit_7_H1,Hydro,CIPV,WECC
Pit_7_H2,Hydro,CIPV,WECC
Pit5_Agg,Hydro,CIPV,WECC
PitchesHnrRanch,Gas CT,CISC,WECC
PitchessCognCC-Total,Gas CC,LDWP,WECC
Plains_End_GE10,Other,PSCO,WECC
Plains_End_GE11,Other,PSCO,WECC
Plains_End_GE12,Other,PSCO,WECC
Plains_End_GE13,Other,PSCO,WECC
Plains_End_GE14,Other,PSCO,WECC
Plains_End_GE15,Other,PSCO,WECC
Plains_End_GE16,Other,PSCO,WECC
Plains_End_GE17,Other,PSCO,WECC
Plains_End_GE18,Other,PSCO,WECC
Plains_End_GE19,Other,PSCO,WECC
Plains_End_GE20,Other,PSCO,WECC
Plains_End_GEN1,Other,PSCO,WECC
Plains_End_GEN2,Other,PSCO,WECC
Plains_End_GEN3,Other,PSCO,WECC
Plains_End_GEN4,Other,PSCO,WECC
Plains_End_GEN5,Other,PSCO,WECC
Plains_End_GEN6,Other,PSCO,WECC
Plains_End_GEN7,Other,PSCO,WECC
Plains_End_GEN8,Other,PSCO,WECC
Plains_End_GEN9,Other,PSCO,WECC
Plains_End2G01,Other,PSCO,WECC
Plains_End2G02,Other,PSCO,WECC
Plains_End2G03,Other,PSCO,WECC
Plains_End2G04,Other,PSCO,WECC
Plains_End2G05,Other,PSCO,WECC
Plains_End2G06,Other,PSCO,WECC
Plains_End2G07,Other,PSCO,WECC
Plains_End2G08,Other,PSCO,WECC
Plains_End2G09,Other,PSCO,WECC
Plains_End2G10,Other,PSCO,WECC
Plains_End2G11,Other,PSCO,WECC
Plains_End2G12,Other,PSCO,WECC
Plains_End2G13,Other,PSCO,WECC
Plains_End2G14,Other,PSCO,WECC
Plaza_Del_Sol_1,PV,TEPC,WECC
Pleasant_Valley,Hydro,CISC,WECC
Ples_I_T101,Geothermal,CISC,WECC
Ples_I_T102,Geothermal,CISC,WECC
Ples_I_T103,Geothermal,CISC,WECC
Plummer_Cgn,Biomass,AVA,WECC
PNM_Generic_CT1,Gas CT,PNM,WECC
PNM_Generic_CT2,Gas CT,PNM,WECC
PNM_Generic_CT3,Gas CT,PNM,WECC
PNM_Generic_CT4,Gas CT,PNM,WECC
PNM_Generic_CT5,Gas CT,PNM,WECC
PNM_Generic_PV,PV,PNM,WECC
PNM_Generic_W1,Wind,PNM,WECC
PNM_Generic_W2,Wind,PNM,WECC
Pocatello_Waste,Biomass,IPFE,WECC
POCATERA_1,Hydro,AESO,WECC
Poe_1,Hydro,CIPV,WECC
Poe_2,Hydro,CIPV,WECC
PointLoma1,Biomass,CISD,WECC
PointLoma2,Biomass,CISD,WECC
PointLoma3,Biomass,CISD,WECC
PointLomaHY,Hydro,CISD,WECC
Pole_Hill_1,Hydro,WACM,WECC
PonderosaBaileyCreek,Hydro,CIPV,WECC
Ponnequin_30,Wind,PSCO,WECC
Ponnequin_8,Wind,PSCO,WECC
Ponnequin1,Wind,PSCO,WECC
Poole_1,Hydro,CISC,WECC
Poplar_Hill_1,Gas CT,AESO,WECC
Port_Townsend4,Biomass,BPAT,WECC
Port_Townsend6,Biomass,BPAT,WECC
Portal,Hydro,CISC,WECC
PortervillePV1,PV,CISC,WECC
PortervillePV2,PV,CISC,WECC
PortervillePV5,PV,CISC,WECC
PortlandCementColtn1,Coal,CISC,WECC
PortlandCementColtn2,Coal,CISC,WECC
PortofStocktonEF,Coal,CIPV,WECC
PortTownsend,Hydro,BPAT,WECC
PortWestwrd1CC-Total,Gas CC,PGE,WECC
PortWestwrd2-01,Other,PGE,WECC
PortWestwrd2-02,Other,PGE,WECC
PortWestwrd2-03,Other,PGE,WECC
PortWestwrd2-04,Other,PGE,WECC
PortWestwrd2-05,Other,PGE,WECC
PortWestwrd2-06,Other,PGE,WECC
PortWestwrd2-07,Other,PGE,WECC
PortWestwrd2-08,Other,PGE,WECC
PortWestwrd2-09,Other,PGE,WECC
PortWestwrd2-10,Other,PGE,WECC
PortWestwrd2-11,Other,PGE,WECC
PortWestwrd2-12,Other,PGE,WECC
Post_Falls_1,Hydro,AVA,WECC
Post_Falls_2,Hydro,AVA,WECC
Post_Falls_3,Hydro,AVA,WECC
Post_Falls_4,Hydro,AVA,WECC
Post_Falls_5,Hydro,AVA,WECC
Post_Falls_6,Hydro,AVA,WECC
Potholes_East,Hydro,TPWR,WECC
Potter_Valley_1,Hydro,CIPV,WECC
Potter_Valley_2,Hydro,CIPV,WECC
Potter_Valley_3,Hydro,CIPV,WECC
PowerInvest,Hydro,PAID,WECC
PrairieWoodProducts,Biomass,IPTV,WECC
PrescottAirport,PV,AZPS,WECC
PrescottPV1,PV,AZPS,WECC
Priest_Rapids_1,Hydro,GCPD,WECC
Priest_Rapids_2,Hydro,GCPD,WECC
Priest_Rapids_3,Hydro,GCPD,WECC
Priest_Rapids_4,Hydro,GCPD,WECC
Priest_Rapids_5,Hydro,GCPD,WECC
Priest_Rapids_6,Hydro,GCPD,WECC
Priest_Rapids_7,Hydro,GCPD,WECC
Priest_Rapids_8,Hydro,GCPD,WECC
Priest_Rapids_9,Hydro,GCPD,WECC
Priest_Rapids10,Hydro,GCPD,WECC
Prima_Plant1,Biomass,CISD,WECC
Prima_Plant2,Biomass,CISD,WECC
Primrose_1,Gas CT,AESO,WECC
PristineSpgs1_1,Hydro,IPMV,WECC
PristineSpgs3_1,Hydro,IPMV,WECC
Prospect1,Hydro,PACW,WECC
Prospect2-1,Hydro,PACW,WECC
Prospect2-2,Hydro,PACW,WECC
Prospect3,Hydro,PACW,WECC
Prospect4,Hydro,PACW,WECC
ProximityPV1,PV,PNM,WECC
PSC_1,PV,TEPC,WECC
PSC_2,PV,TEPC,WECC
PSCO-GenericWind,Wind,PSCO,WECC
PtarmiganCreek1,Hydro,BCHA,WECC
PtarmiganCreek2,Hydro,BCHA,WECC
Pteragen_Butte1,Wind,AESO,WECC
Pteragen_Butte2,Wind,AESO,WECC
Pueblo_IC1,Other,PSCO,WECC
Pueblo_IC2,Other,PSCO,WECC
Pueblo_IC3,Other,PSCO,WECC
Pueblo_IC4,Other,PSCO,WECC
Pueblo_IC5,Other,PSCO,WECC
Pueblo5,Other,PSCO,WECC
Pueblo6,Other,PSCO,WECC
PuebloAP-1,Gas CT,PSCO,WECC
PuebloAP-2,Gas CT,PSCO,WECC
PuebloAP-3CC-Total,Gas CC,PSCO,WECC
PuebloAP-4CC-Total,Gas CC,PSCO,WECC
PuebloAP-GT,Gas CT,PSCO,WECC
Puente_Hills1,Biomass,CISC,WECC
Puente_Hills2,Biomass,CISC,WECC
Puente_Hills3,Biomass,CISC,WECC
Puente_Hills4,Biomass,CISC,WECC
Puente_Hills5,Biomass,CISC,WECC
Puget_Sound,Other,BPAT,WECC
Puntledge_1,Hydro,BCHA,WECC
PV_SC2_APS_14000,PV,AZPS,WECC
PV_SC2_APS_14004,PV,AZPS,WECC
PV_SC2_APS_14009,PV,AZPS,WECC
PV_SC2_APS_14010,PV,AZPS,WECC
PV_SC2_APS_14016,PV,AZPS,WECC
PV_SC2_APS_14017,PV,AZPS,WECC
PV_SC2_APS_14031,PV,AZPS,WECC
PV_SC2_APS_14201,PV,AZPS,WECC
PV_SC2_APS_14202,PV,AZPS,WECC
PV_SC2_APS_14205,PV,AZPS,WECC
PV_SC2_APS_14207,PV,AZPS,WECC
PV_SC2_APS_14209,PV,AZPS,WECC
PV_SC2_APS_14210,PV,AZPS,WECC
PV_SC2_APS_14212,PV,AZPS,WECC
PV_SC2_APS_14215,PV,AZPS,WECC
PV_SC2_APS_14216,PV,AZPS,WECC
PV_SC2_APS_14217,PV,AZPS,WECC
PV_SC2_APS_14220,PV,AZPS,WECC
PV_SC2_APS_14222,PV,AZPS,WECC
PV_SC2_APS_14226,PV,AZPS,WECC
PV_SC2_APS_14227,PV,AZPS,WECC
PV_SC2_APS_14228,PV,AZPS,WECC
PV_SC2_APS_14229,PV,AZPS,WECC
PV_SC2_APS_14233,PV,AZPS,WECC
PV_SC2_APS_14237,PV,AZPS,WECC
PV_SC2_APS_14243,PV,AZPS,WECC
PV_SC2_APS_14246,PV,AZPS,WECC
PV_SC2_APS_14249,PV,AZPS,WECC
PV_SC2_APS_14253,PV,AZPS,WECC
PV_SC2_APS_14254,PV,AZPS,WECC
PV_SC2_APS_14255,PV,AZPS,WECC
PV_SC2_AVA_40624,PV,AVA,WECC
PV_SC2_AVA_40683,PV,AVA,WECC
PV_SC2_AVA_48025,PV,AVA,WECC
PV_SC2_AVA_48357,PV,AVA,WECC
PV_SC2_AVA_48999,PV,AVA,WECC
PV_SC2_BPA_40046,PV,BPAT,WECC
PV_SC2_BPA_40049,PV,BPAT,WECC
PV_SC2_BPA_40095,PV,BPAT,WECC
PV_SC2_BPA_40375,PV,BPAT,WECC
PV_SC2_BPA_40381,PV,BPAT,WECC
PV_SC2_BPA_40443,PV,BPAT,WECC
PV_SC2_BPA_40595,PV,BPAT,WECC
PV_SC2_BPA_40635,PV,BPAT,WECC
PV_SC2_BPA_40689,PV,BPAT,WECC
PV_SC2_BPA_40711,PV,BPAT,WECC
PV_SC2_BPA_40747,PV,BPAT,WECC
PV_SC2_BPA_40767,PV,BPAT,WECC
PV_SC2_BPA_40792,PV,BPAT,WECC
PV_SC2_BPA_40809,PV,BPAT,WECC
PV_SC2_BPA_40867,PV,BPAT,WECC
PV_SC2_BPA_40899,PV,BPAT,WECC
PV_SC2_BPA_40923,PV,BPAT,WECC
PV_SC2_BPA_40963,PV,BPAT,WECC
PV_SC2_BPA_40975,PV,BPAT,WECC
PV_SC2_BPA_41001,PV,BPAT,WECC
PV_SC2_BPA_41021,PV,BPAT,WECC
PV_SC2_BPA_41049,PV,BPAT,WECC
PV_SC2_BPA_41111,PV,BPAT,WECC
PV_SC2_BPA_41138,PV,BPAT,WECC
PV_SC2_BPA_41149,PV,BPAT,WECC
PV_SC2_BPA_41165,PV,BPAT,WECC
PV_SC2_BPA_45610,PV,BPAT,WECC
PV_SC2_BPA_47082,PV,BPAT,WECC
PV_SC2_BPA_47578,PV,BPAT,WECC
PV_SC2_BPA_62339,PV,BPAT,WECC
PV_SC2_EPE_11014,PV,EPE,WECC
PV_SC2_EPE_11061,PV,EPE,WECC
PV_SC2_EPE_11080,PV,EPE,WECC
PV_SC2_FAR EAST_60185,PV,IPFE,WECC
PV_SC2_GCPD_46045,PV,GCPD,WECC
PV_SC2_GCPD_46158,PV,GCPD,WECC
PV_SC2_GCPD_46164,PV,GCPD,WECC
PV_SC2_MAGIC VLY_60130,PV,IPMV,WECC
PV_SC2_MAGIC VLY_60177,PV,IPMV,WECC
PV_SC2_NEVP_18027,PV,NEVP,WECC
PV_SC2_NEVP_18420,PV,NEVP,WECC
PV_SC2_NEVP_18904,PV,NEVP,WECC
PV_SC2_NWMT_62045,PV,NWMT,WECC
PV_SC2_NWMT_62052,PV,NWMT,WECC
PV_SC2_NWMT_62055,PV,NWMT,WECC
PV_SC2_NWMT_62344,PV,NWMT,WECC
PV_SC2_NWMT_62365,PV,NWMT,WECC
PV_SC2_PACE_ID_65665,PV,PAID,WECC
PV_SC2_PACE_UT_65135,PV,PAUT,WECC
PV_SC2_PACE_UT_65193,PV,PAUT,WECC
PV_SC2_PACE_UT_65259,PV,PAUT,WECC
PV_SC2_PACE_UT_65309,PV,PAUT,WECC
PV_SC2_PACE_UT_65945,PV,PAUT,WECC
PV_SC2_PACE_UT_66080,PV,PAUT,WECC
PV_SC2_PACE_UT_66400,PV,PAUT,WECC
PV_SC2_PACE_UT_66476,PV,PAUT,WECC
PV_SC2_PACE_UT_66510,PV,PAUT,WECC
PV_SC2_PACE_UT_68055,PV,PAUT,WECC
PV_SC2_PACW_45161,PV,PACW,WECC
PV_SC2_PACW_45183,PV,PACW,WECC
PV_SC2_PACW_45195,PV,PACW,WECC
PV_SC2_PACW_45239,PV,PACW,WECC
PV_SC2_PACW_45245,PV,PACW,WECC
PV_SC2_PACW_45317,PV,PACW,WECC
PV_SC2_PNM_10294,PV,PNM,WECC
PV_SC2_PNM_10390,PV,PNM,WECC
PV_SC2_PNM_10393,PV,PNM,WECC
PV_SC2_PNM_12082,PV,PNM,WECC
PV_SC2_PSC_70018,PV,PSCO,WECC
PV_SC2_PSC_70038,PV,PSCO,WECC
PV_SC2_PSC_70046,PV,PSCO,WECC
PV_SC2_PSC_70047,PV,PSCO,WECC
PV_SC2_PSC_70122,PV,PSCO,WECC
PV_SC2_PSC_70149,PV,PSCO,WECC
PV_SC2_PSC_70200,PV,PSCO,WECC
PV_SC2_PSC_70206,PV,PSCO,WECC
PV_SC2_PSC_70254,PV,PSCO,WECC
PV_SC2_PSC_70261,PV,PSCO,WECC
PV_SC2_PSC_70284,PV,PSCO,WECC
PV_SC2_PSC_70286,PV,PSCO,WECC
PV_SC2_PSC_70291,PV,PSCO,WECC
PV_SC2_PSC_70343,PV,PSCO,WECC
PV_SC2_PSC_70362,PV,PSCO,WECC
PV_SC2_PSC_70375,PV,PSCO,WECC
PV_SC2_PSC_70432,PV,PSCO,WECC
PV_SC2_PSC_70461,PV,PSCO,WECC
PV_SC2_PSC_70481,PV,PSCO,WECC
PV_SC2_PSC_70513,PV,PSCO,WECC
PV_SC2_PSC_70527,PV,PSCO,WECC
PV_SC2_PSC_70533,PV,PSCO,WECC
PV_SC2_PSC_70539,PV,PSCO,WECC
PV_SC2_PSC_70544,PV,PSCO,WECC
PV_SC2_PSC_70820,PV,PSCO,WECC
PV_SC2_PSC_72811,PV,PSCO,WECC
PV_SC2_PSC_73199,PV,PSCO,WECC
PV_SC2_PSC_73467,PV,PSCO,WECC
PV_SC2_PSE_42300,PV,PSEI,WECC
PV_SC2_PSE_42306,PV,PSEI,WECC
PV_SC2_PSE_42412,PV,PSEI,WECC
PV_SC2_PSE_42500,PV,PSEI,WECC
PV_SC2_PSE_42503,PV,PSEI,WECC
PV_SC2_PSE_42507,PV,PSEI,WECC
PV_SC2_PSE_42700,PV,PSEI,WECC
PV_SC2_PSE_42703,PV,PSEI,WECC
PV_SC2_PSE_42802,PV,PSEI,WECC
PV_SC2_SCL_46403,PV,SCL,WECC
PV_SC2_SCL_46415,PV,SCL,WECC
PV_SC2_SCL_46417,PV,SCL,WECC
PV_SC2_SCL_46423,PV,SCL,WECC
PV_SC2_SCL_46427,PV,SCL,WECC
PV_SC2_SCL_46435,PV,SCL,WECC
PV_SC2_SPP_64379,PV,SPPC,WECC
PV_SC2_SRP_14236,PV,SRP,WECC
PV_SC2_SRP_15021,PV,SRP,WECC
PV_SC2_SRP_15033,PV,SRP,WECC
PV_SC2_SRP_15051,PV,SRP,WECC
PV_SC2_SRP_15061,PV,SRP,WECC
PV_SC2_SRP_15088,PV,SRP,WECC
PV_SC2_SRP_15093,PV,SRP,WECC
PV_SC2_SRP_15172,PV,SRP,WECC
PV_SC2_SRP_15173,PV,SRP,WECC
PV_SC2_SRP_15201,PV,SRP,WECC
PV_SC2_SRP_15203,PV,SRP,WECC
PV_SC2_SRP_15204,PV,SRP,WECC
PV_SC2_SRP_15212,PV,SRP,WECC
PV_SC2_SRP_15213,PV,SRP,WECC
PV_SC2_SRP_15216,PV,SRP,WECC
PV_SC2_SRP_15219,PV,SRP,WECC
PV_SC2_TEP_16103,PV,TEPC,WECC
PV_SC2_TEP_16105,PV,TEPC,WECC
PV_SC2_TEP_16111,PV,TEPC,WECC
PV_SC2_TEP_16124,PV,TEPC,WECC
PV_SC2_TEP_16126,PV,TEPC,WECC
PV_SC2_TEP_16902,PV,TEPC,WECC
PV_SC2_TPWR_46609,PV,TPWR,WECC
PV_SC2_TPWR_46645,PV,TPWR,WECC
PV_SC2_TREAS VLY_60110,PV,IPTV,WECC
PV_SC2_TREAS VLY_60207,PV,IPTV,WECC
PV_SC2_TREAS VLY_60249,PV,IPTV,WECC
PV_SC2_TREAS VLY_61828,PV,IPTV,WECC
PV_SC2_WACM_73419,PV,WACM,WECC
PV_SC2_WALC_17016,PV,WALC,WECC
PV_SC2_WAUW_62034,PV,WAUW,WECC
PV_SC2_WAUW_63010,PV,WAUW,WECC
PV_SC3_APS_14004,PV,AZPS,WECC
PV_SC3_APS_14009,PV,AZPS,WECC
PV_SC3_APS_14010,PV,AZPS,WECC
PV_SC3_APS_14016,PV,AZPS,WECC
PV_SC3_APS_14017,PV,AZPS,WECC
PV_SC3_APS_14031,PV,AZPS,WECC
PV_SC3_APS_14201,PV,AZPS,WECC
PV_SC3_APS_14202,PV,AZPS,WECC
PV_SC3_APS_14205,PV,AZPS,WECC
PV_SC3_APS_14207,PV,AZPS,WECC
PV_SC3_APS_14209,PV,AZPS,WECC
PV_SC3_APS_14210,PV,AZPS,WECC
PV_SC3_APS_14212,PV,AZPS,WECC
PV_SC3_APS_14215,PV,AZPS,WECC
PV_SC3_APS_14216,PV,AZPS,WECC
PV_SC3_APS_14217,PV,AZPS,WECC
PV_SC3_APS_14220,PV,AZPS,WECC
PV_SC3_APS_14222,PV,AZPS,WECC
PV_SC3_APS_14226,PV,AZPS,WECC
PV_SC3_APS_14227,PV,AZPS,WECC
PV_SC3_APS_14228,PV,AZPS,WECC
PV_SC3_APS_14229,PV,AZPS,WECC
PV_SC3_APS_14233,PV,AZPS,WECC
PV_SC3_APS_14237,PV,AZPS,WECC
PV_SC3_APS_14243,PV,AZPS,WECC
PV_SC3_APS_14253,PV,AZPS,WECC
PV_SC3_AVA_40683,PV,BPAT,WECC
PV_SC3_BPA_40046,PV,BPAT,WECC
PV_SC3_BPA_40049,PV,BPAT,WECC
PV_SC3_BPA_40095,PV,BPAT,WECC
PV_SC3_BPA_40375,PV,BPAT,WECC
PV_SC3_BPA_40381,PV,BPAT,WECC
PV_SC3_BPA_40443,PV,BPAT,WECC
PV_SC3_BPA_40595,PV,BPAT,WECC
PV_SC3_BPA_40635,PV,BPAT,WECC
PV_SC3_BPA_40689,PV,BPAT,WECC
PV_SC3_BPA_40711,PV,BPAT,WECC
PV_SC3_BPA_40747,PV,BPAT,WECC
PV_SC3_BPA_40767,PV,BPAT,WECC
PV_SC3_BPA_40792,PV,BPAT,WECC
PV_SC3_BPA_40809,PV,BPAT,WECC
PV_SC3_CFE_20149,PV,CFE,WECC
PV_SC3_EPE_11038,PV,EPE,WECC
PV_SC3_EPE_11111,PV,EPE,WECC
PV_SC3_NEVP_18008,PV,NEVP,WECC
PV_SC3_NEVP_18017,PV,NEVP,WECC
PV_SC3_NEVP_18018,PV,NEVP,WECC
PV_SC3_NEVP_18026,PV,NEVP,WECC
PV_SC3_NEVP_18028,PV,NEVP,WECC
PV_SC3_NEVP_18029,PV,NEVP,WECC
PV_SC3_NEVP_18032,PV,NEVP,WECC
PV_SC3_NEVP_18455,PV,NEVP,WECC
PV_SC3_NEVP_18466,PV,NEVP,WECC
PV_SC3_NEVP_18618,PV,NEVP,WECC
PV_SC3_NEVP_18655,PV,NEVP,WECC
PV_SC3_NEVP_18904,PV,NEVP,WECC
PV_SC3_NEVP_18910,PV,NEVP,WECC
PV_SC3_NWMT_62045,PV,NWMT,WECC
PV_SC3_NWMT_62052,PV,NWMT,WECC
PV_SC3_NWMT_62055,PV,NWMT,WECC
PV_SC3_NWMT_62344,PV,NWMT,WECC
PV_SC3_NWMT_62365,PV,NWMT,WECC
PV_SC3_PACE_ID_65665,PV,PAID,WECC
PV_SC3_PACE_UT_65135,PV,PAUT,WECC
PV_SC3_PACE_UT_65193,PV,PAUT,WECC
PV_SC3_PACE_UT_65259,PV,PAUT,WECC
PV_SC3_PACE_UT_65309,PV,PAUT,WECC
PV_SC3_PACE_UT_65945,PV,PAUT,WECC
PV_SC3_PACE_UT_66080,PV,PAUT,WECC
PV_SC3_PACE_UT_66400,PV,PAUT,WECC
PV_SC3_PACE_UT_66476,PV,PAUT,WECC
PV_SC3_PACE_UT_66510,PV,PAUT,WECC
PV_SC3_PACE_UT_67801,PV,PAUT,WECC
PV_SC3_PACE_UT_68055,PV,PAUT,WECC
PV_SC3_PACE_WY_65720,PV,PAWY,WECC
PV_SC3_PACE_WY_66133,PV,PAWY,WECC
PV_SC3_PACE_WY_66305,PV,PAWY,WECC
PV_SC3_PACE_WY_66335,PV,PAWY,WECC
PV_SC3_PACE_WY_66423,PV,PAWY,WECC
PV_SC3_PACW_45161,PV,PACW,WECC
PV_SC3_PACW_45183,PV,PACW,WECC
PV_SC3_PACW_45195,PV,PACW,WECC
PV_SC3_PACW_45239,PV,PACW,WECC
PV_SC3_PACW_45317,PV,PACW,WECC
PV_SC3_PGN_43039,PV,PGE,WECC
PV_SC3_PGN_43089,PV,PGE,WECC
PV_SC3_PGN_43215,PV,PGE,WECC
PV_SC3_PGN_43348,PV,PGE,WECC
PV_SC3_PGN_43527,PV,PGE,WECC
PV_SC3_PGN_43600,PV,PGE,WECC
PV_SC3_PGN_43685,PV,PGE,WECC
PV_SC3_PGN_43740,PV,PGE,WECC
PV_SC3_PNM_10025,PV,PNM,WECC
PV_SC3_PNM_10111,PV,PNM,WECC
PV_SC3_PNM_10229,PV,PNM,WECC
PV_SC3_PNM_10368,PV,PNM,WECC
PV_SC3_PSC_70018,PV,PSCO,WECC
PV_SC3_PSC_70038,PV,PSCO,WECC
PV_SC3_PSC_70046,PV,PSCO,WECC
PV_SC3_PSC_70047,PV,PSCO,WECC
PV_SC3_PSC_70122,PV,PSCO,WECC
PV_SC3_PSC_70149,PV,PSCO,WECC
PV_SC3_PSC_70200,PV,PSCO,WECC
PV_SC3_PSC_70206,PV,PSCO,WECC
PV_SC3_PSC_70254,PV,PSCO,WECC
PV_SC3_PSC_70261,PV,PSCO,WECC
PV_SC3_PSC_70284,PV,PSCO,WECC
PV_SC3_PSC_70291,PV,PSCO,WECC
PV_SC3_PSC_70362,PV,PSCO,WECC
PV_SC3_PSC_70375,PV,PSCO,WECC
PV_SC3_PSC_70432,PV,PSCO,WECC
PV_SC3_SCE_24251,PV,CISC,WECC
PV_SC3_SCE_24701,PV,CISC,WECC
PV_SC3_SCE_25616,PV,CISC,WECC
PV_SC3_SCE_25666,PV,CISC,WECC
PV_SC3_SPP_64017,PV,SPPC,WECC
PV_SC3_SPP_64077,PV,SPPC,WECC
PV_SC3_SPP_64115,PV,SPPC,WECC
PV_SC3_SPP_64124,PV,SPPC,WECC
PV_SC3_SPP_64128,PV,SPPC,WECC
PV_SC3_SPP_64130,PV,SPPC,WECC
PV_SC3_SPP_64512,PV,SPPC,WECC
PV_SC3_SRP_15172,PV,SRP,WECC
PV_SC3_SRP_15212,PV,SRP,WECC
