name,TypeSpecific,Type,Region,Zone
PGE_BAY_PVR_30700,Distributed PV,RPV,CIPB,US
PGE_BAY_PVR_30703,Distributed PV,RPV,CIPB,US
PGE_BAY_PVR_30705,Distributed PV,RPV,CIPB,US
PGE_BAY_PVR_30713,Distributed PV,RPV,CIPB,US
PGE_BAY_PVR_30716,Distributed PV,RPV,CIPB,US
PGE_BAY_PVR_30720,Distributed PV,RPV,CIPB,US
PGE_BAY_PVR_30730,Distributed PV,RPV,CIPB,US
PGE_BAY_PVR_30731,Distributed PV,RPV,CIPB,US
PGE_BAY_PVR_30733,Distributed PV,RPV,CIPB,US
PGE_BAY_PVR_35219,Distributed PV,RPV,CIPB,US
PGE_BAY_PVR_36893,Distributed PV,RPV,CIPB,US
PGE_BAY_PVT_30324,Utility Scale PV,PV,CIPB,US
PGE_BAY_PVT_30440,Utility Scale PV,PV,CIPB,US
PGE_BAY_PVT_30503,Utility Scale PV,PV,CIPB,US
PGE_BAY_PVT_30554,Utility Scale PV,PV,CIPB,US
PGE_VLY_PVF_30042,Utility Scale PV,PV,CIPV,US
PGE_VLY_PVF_30489,Utility Scale PV,PV,CIPV,US
PGE_VLY_PVF_30520,Utility Scale PV,PV,CIPV,US
PGE_VLY_PVF_30655,Utility Scale PV,PV,CIPV,US
PGE_VLY_PVF_30705,Utility Scale PV,PV,CIPV,US
PGE_VLY_PVF_30760,Utility Scale PV,PV,CIPV,US
PGE_VLY_PVF_30860,Utility Scale PV,PV,CIPV,US
PGE_VLY_PVF_30905,Utility Scale PV,PV,CIPV,US
PGE_VLY_PVF_30973,Utility Scale PV,PV,CIPV,US
PGE_VLY_PVF_38600,Utility Scale PV,PV,CIPV,US
PGE_VLY_PVR_30040,Distributed PV,RPV,CIPV,US
PGE_VLY_PVR_30045,Distributed PV,RPV,CIPV,US
PGE_VLY_PVR_30057,Distributed PV,RPV,CIPV,US
PGE_VLY_PVR_30110,Distributed PV,RPV,CIPV,US
PGE_VLY_PVR_30335,Distributed PV,RPV,CIPV,US
PGE_VLY_PVR_30337,Distributed PV,RPV,CIPV,US
PGE_VLY_PVR_30348,Distributed PV,RPV,CIPV,US
PGE_VLY_PVR_30465,Distributed PV,RPV,CIPV,US
PGE_VLY_PVR_30467,Distributed PV,RPV,CIPV,US
PGE_VLY_PVR_30489,Distributed PV,RPV,CIPV,US
PGE_VLY_PVR_30536,Distributed PV,RPV,CIPB,US
PGE_VLY_PVR_30559,Distributed PV,RPV,CIPB,US
PGE_VLY_PVR_30800,Distributed PV,RPV,CIPV,US
PGE_VLY_PVR_30850,Distributed PV,RPV,CIPV,US
PGE_VLY_PVR_30905,Distributed PV,RPV,CIPV,US
PGE_VLY_PVR_30930,Distributed PV,RPV,CIPV,US
PGE_VLY_PVR_30940,Distributed PV,RPV,CIPV,US
PGE_VLY_PVR_30945,Distributed PV,RPV,CIPV,US
PGE_VLY_PVT_30055,Utility Scale PV,PV,CIPV,US
PGE_VLY_PVT_30265,Utility Scale PV,PV,CIPV,US
PGE_VLY_PVT_30345,Utility Scale PV,PV,CIPV,US
PGE_VLY_PVT_30760,Utility Scale PV,PV,CIPV,US
Phillips_Carbon,ST-Coal,Coal,CIPB,US
Phillips_RodeoA,CT-NatGas-Aero,Gas CT,CIPB,US
Phillips_RodeoB,CT-NatGas-Aero,Gas CT,CIPB,US
Phillips_RodeoC,CT-NatGas-Aero,Gas CT,CIPB,US
Phoenix_1,Hydro_ZeroK,Hydro,CIPV,US
Phoenix_Wind,WT-Onshore,Wind,CISC,US
Pilot_Knob_1,HydroRPS,Hydro,IID,US
Pilot_Knob_2,HydroRPS,Hydro,IID,US
Pine_Flat_1,Hydro,Hydro,CIPV,US
Pine_Flat_2,Hydro,Hydro,CIPV,US
Pine_Flat_3,Hydro,Hydro,CIPV,US
PineTreeSolar,SolarPV-NonTracking,PV,LDWP,US
PineTreeWind,WT-Onshore,Wind,LDWP,US
PioPicoEnergyCenter1,CT-NatGas-Industrial,Gas CT,CISD,US
PioPicoEnergyCenter2,CT-NatGas-Industrial,Gas CT,CISD,US
PioPicoEnergyCenter3,CT-NatGas-Industrial,Gas CT,CISD,US
Pit_1_H1,Hydro_FixedDispatch,Hydro,CIPV,US
Pit_1_H2,Hydro_FixedDispatch,Hydro,CIPV,US
Pit_3_H1,Hydro_FixedDispatch,Hydro,CIPV,US
Pit_3_H2,Hydro_FixedDispatch,Hydro,CIPV,US
Pit_3_H3,Hydro_FixedDispatch,Hydro,CIPV,US
Pit_4_1,Hydro,Hydro,CIPV,US
Pit_4_2,Hydro,Hydro,CIPV,US
Pit_5_H1,Hydro,Hydro,CIPV,US
Pit_5_H2,Hydro,Hydro,CIPV,US
Pit_5_H3,Hydro,Hydro,CIPV,US
Pit_5_H4,Hydro,Hydro,CIPV,US
Pit_6_H1,Hydro,Hydro,CIPV,US
Pit_6_H2,Hydro,Hydro,CIPV,US
Pit_7_H1,Hydro,Hydro,CIPV,US
Pit_7_H2,Hydro,Hydro,CIPV,US
Pit5_Agg,Hydro_FixedDispatch,Hydro,CIPV,US
PitchesHnrRanch,CT-NatGas-Aero,Gas CT,CISC,US
PitchessCognCC-Total,CCWhole-NatGas-Industrial,Gas CC,LDWP,US
Pleasant_Valley,Hydro_ZeroK,Hydro,CISC,US
Ples_I_T101,Geo-BinaryCycle,Geothermal,CISC,US
Ples_I_T102,Geo-BinaryCycle,Geothermal,CISC,US
Ples_I_T103,Geo-BinaryCycle,Geothermal,CISC,US
Poe_1,Hydro,Hydro,CIPV,US
Poe_2,Hydro,Hydro,CIPV,US
PointLoma1,Bio-ICE,Biomass,CISD,US
PointLoma2,Bio-ICE,Biomass,CISD,US
PointLoma3,Bio-ICE,Biomass,CISD,US
PointLomaHY,Hydro_FixedDispatch,Hydro,CISD,US
PonderosaBaileyCreek,Hydro_ZeroK,Hydro,CIPV,US
Poole_1,Hydro_FixedDispatch,Hydro,CISC,US
Portal,HydroRPS_FixedDispatch,Hydro,CISC,US
PortervillePV1,SolarPV-NonTracking,PV,CISC,US
PortervillePV2,SolarPV-NonTracking,PV,CISC,US
PortervillePV5,SolarPV-NonTracking,PV,CISC,US
PortlandCementColtn1,ST-Coal,Coal,CISC,US
PortlandCementColtn2,ST-Coal,Coal,CISC,US
PortofStocktonEF,ST-Coal,Coal,CIPV,US
Potter_Valley_1,HydroRPS_FixedDispatch,Hydro,CIPV,US
Potter_Valley_2,HydroRPS_FixedDispatch,Hydro,CIPV,US
Potter_Valley_3,HydroRPS_FixedDispatch,Hydro,CIPV,US
Prima_Plant1,Bio-ICE,Biomass,CISD,US
Prima_Plant2,Bio-ICE,Biomass,CISD,US
Puente_Hills1,Bio-ST,Biomass,CISC,US
Puente_Hills2,Bio-CT,Biomass,CISC,US
Puente_Hills3,Bio-ICE,Biomass,CISC,US
Puente_Hills4,Bio-ICE,Biomass,CISC,US
Puente_Hills5,Bio-ICE,Biomass,CISC,US
PV_SC3_SCE_24251,PV,PV,CISC,US
PV_SC3_SCE_24701,PV,PV,CISC,US
PV_SC3_SCE_25616,PV,PV,CISC,US
PV_SC3_SCE_25666,PV,PV,CISC,US
Quincy_1,Bio-ST,Biomass,CIPV,US
Quincy_2,Bio-ST,Biomass,CIPV,US
R_C_Kirkwood_1,Hydro_FixedDispatch,Hydro,CIPV,US
R_C_Kirkwood_2,Hydro_FixedDispatch,Hydro,CIPV,US
R_C_Kirkwood_3,Hydro_FixedDispatch,Hydro,CIPV,US
Ralph_Wind,WT-Onshore,Wind,CIPV,US
Ralston,Hydro_FixedDispatch,Hydro,CIPV,US
Rancho,Hydro_FixedDispatch,Hydro,CISD,US
Rapid_Response,CT-NatGas-Aero,Gas CT,BANC,US
RCWMD_LF,Bio-ICE,Biomass,CISC,US
RECTOR_Agg,Hydro_FixedDispatch,Hydro,CISC,US
Red_Bluff_IC1,ICE-NatGas,Steam,CIPV,US
Red_Bluff_IC10,ICE-NatGas,Steam,CIPV,US
Red_Bluff_IC11,ICE-NatGas,Steam,CIPV,US
Red_Bluff_IC12,ICE-NatGas,Steam,CIPV,US
Red_Bluff_IC13,ICE-NatGas,Steam,CIPV,US
Red_Bluff_IC14,ICE-NatGas,Steam,CIPV,US
Red_Bluff_IC15,ICE-NatGas,Steam,CIPV,US
Red_Bluff_IC16,ICE-NatGas,Steam,CIPV,US
Red_Bluff_IC2,ICE-NatGas,Steam,CIPV,US
Red_Bluff_IC3,ICE-NatGas,Steam,CIPV,US
Red_Bluff_IC4,ICE-NatGas,Steam,CIPV,US
Red_Bluff_IC5,ICE-NatGas,Steam,CIPV,US
Red_Bluff_IC6,ICE-NatGas,Steam,CIPV,US
Red_Bluff_IC7,ICE-NatGas,Steam,CIPV,US
Red_Bluff_IC8,ICE-NatGas,Steam,CIPV,US
Red_Bluff_IC9,ICE-NatGas,Steam,CIPV,US
Red_Mountain_1,Hydro_FixedDispatch,Hydro,CISC,US
ReddingPower1,CT-NatGas-Aero,Gas CT,BANC,US
ReddingPower2,CT-NatGas-Aero,Gas CT,BANC,US
ReddingPower3,CT-NatGas-Aero,Gas CT,BANC,US
ReddingPowerCC-Total,CCWhole-NatGas-Industrial,Gas CC,BANC,US
Redlands_RT,SolarPV-NonTracking,PV,CISC,US
res_cool_iid,DR,DR,IID,US
res_cool_ldwp,DR,DR,LDWP,US
res_cool_pge_bay,DR,DR,CIPB,US
res_cool_pge_vly,DR,DR,CIPV,US
res_cool_sce,DR,DR,CISC,US
res_cool_sdge,DR,DR,CISD,US
res_cool_smud,DR,DR,BANC,US
res_cool_tidc,DR,DR,TIDC,US
res_heat_iid,DR,DR,IID,US
res_heat_ldwp,DR,DR,LDWP,US
res_heat_pge_bay,DR,DR,CIPB,US
res_heat_pge_vly,DR,DR,CIPV,US
res_heat_sce,DR,DR,CISC,US
res_heat_sdge,DR,DR,CISD,US
res_heat_smud,DR,DR,BANC,US
res_heat_tidc,DR,DR,TIDC,US
RHONDO,Hydro_FixedDispatch,Hydro,CISC,US
RialtoPV,SolarPV-NonTracking,PV,CISC,US
RichmondCgn1,ST-NatGas,Steam,CIPB,US
RichmondCgn2,ST-NatGas,Steam,CIPB,US
RichmondRefinery-5,ST-OtherGas,Steam,CIPB,US
Rio_Hondo_1,Hydro_FixedDispatch,Hydro,CISC,US
RioBravo_Hydro1,HydroRPS_FixedDispatch,Hydro,CIPV,US
RioBravo_Hydro2,HydroRPS_FixedDispatch,Hydro,CIPV,US
RioBravoFresno,Bio-ST,Biomass,CIPV,US
RioBravoRocklin,Bio-ST,Biomass,CIPV,US
RioOso_QF,Hydro_FixedDispatch,Hydro,CIPV,US
Ripon_Mill_GEN1,CT-NatGas-Industrial,CHP-QF,CIPV,US
Ripon1,CT-NatGas-Aero,Gas CT,BANC,US
Ripon2,CT-NatGas-Aero,Gas CT,BANC,US
RiversideEastPV-1,SolarPV-NonTracking,PV,CISC,US
RiversideEastPV-2,SolarPV-NonTracking,PV,CISC,US
RiversideEastPV-3,SolarPV-Tracking,PV,CISC,US
RiversideERC1,CT-NatGas-Aero,Gas CT,CISC,US
RiversideERC2,CT-NatGas-Aero,Gas CT,CISC,US
RiversideERC3,CT-NatGas-Aero,Gas CT,CISC,US
RiversideERC4,CT-NatGas-Aero,Gas CT,CISC,US
Riverview_EC,CT-NatGas-Aero,Gas CT,CIPB,US
Roaring_Creek1,Hydro_ZeroK,Hydro,BANC,US
Robbs_Peak_1,HydroRPS_FixedDispatch,Hydro,BANC,US
Rock_Creek_H1,Hydro,Hydro,CIPV,US
Rock_Creek_H2,Hydro,Hydro,CIPV,US
Rock_Creek_LP1,HydroRPS,Hydro,CIPV,US
Rock_Creek_LP2,HydroRPS,Hydro,CIPV,US
Rockwood_1,CT-OilDistillate,Gas CT,IID,US
Rockwood_2,CT-OilDistillate,Gas CT,IID,US
Rollins,HydroRPS_FixedDispatch,Hydro,CIPV,US
Roseville_1,CT-NatGas-Aero,Gas CT,BANC,US
Roseville_2,CT-NatGas-Aero,Gas CT,BANC,US
RosevilleEPCC-Total,CCWhole-NatGas-Aero,Gas CC,BANC,US
RpsCA-0019,Bio-ST,Biomass,IID,US
RpsCA-0020,Bio-ST,Biomass,CISC,US
RpsCA-0021,Bio-ST,Biomass,CISC,US
RpsCA-0022,Bio-ST,Biomass,CIPB,US
RpsCA-0023,Bio-ST,Biomass,CIPV,US
RpsCA-0024,SolarPV-Tracking,PV,BANC,US
RpsCA-0025,SolarPV-Tracking,PV,CIPV,US
RpsCA-0026,Bio-ST,Biomass,CIPV,US
RpsCA-0032,SolarPV-Tracking,PV,CIPV,US
RpsCA-0035,Geo-BinaryCycle,Geothermal,CIPV,US
RpsCA-0036,SolarPV-NonTracking,PV,CISC,US
RpsCA-0038,SolarPV-Tracking,PV,CISC,US
RpsCA-0039,SolarPV-Tracking,PV,CISC,US
RpsCA-0040,SolarPV-Tracking,PV,IID,US
RpsCA-0041,SolarPV-NonTracking,PV,CISC,US
RpsCA-0042,WT-Onshore,Wind,LDWP,US
RpsCA-0046,WT-Onshore,Wind,CISC,US
RpsCA-0047,SolarPV-NonTracking,PV,CISC,US
RpsCA-0048,SolarPV-Tracking,PV,IID,US
RpsCA-0049,Bio-ST,Biomass,CIPV,US
RpsCA-0050,Bio-ST,Biomass,CIPV,US
RpsCA-0051,SolarPV-Tracking,PV,CIPV,US
RpsCA-0053,SolarPV-Tracking,PV,CIPV,US
RpsCA-0054,SolarPV-Tracking,PV,CISC,US
RpsCA-0055,SolarPV-Tracking,PV,CISC,US
RpsCA-0056,SolarPV-Tracking,PV,CISC,US
RpsCA-0057,SolarPV-Tracking,PV,CISC,US
RpsCA-0059,SolarPV-NonTracking,PV,CISC,US
RpsCA-0064,Bio-ST,Biomass,CISC,US
RpsCA-0068,Geo-BinaryCycle,Geothermal,CISC,US
RpsCA-0069,SolarPV-NonTracking,PV,CISC,US
RpsCA-0070,SolarPV-Tracking,PV,CIPV,US
RpsCA-0074,SolarPV-NonTracking,PV,CISC,US
RpsCA-0076,SolarPV-Tracking,PV,CISD,US
RpsCA-0077,SolarPV-Tracking,PV,CISD,US
RpsCA-0078,SolarPV-Tracking,PV,IID,US
RpsCA-0079,SolarPV-Tracking,PV,CISD,US
RpsCA-0080,Geo-BinaryCycle,Geothermal,IID,US
RpsCA-0083,SolarPV-NonTracking,PV,CISC,US
RpsCA-0085,WT-Onshore,Wind,CISC,US
RpsCA-0086,WT-Onshore,Wind,CISC,US
RpsCA-0087,SolarPV-Tracking,PV,CISC,US
RpsCA-0089,SolarPV-Tracking,PV,CISC,US
RpsCA-0091,SolarPV-Tracking,PV,CIPV,US
RpsCA-0092,WT-Onshore,Wind,CISC,US
RpsCA-0093,SolarPV-Tracking,PV,CISC,US
RpsCA-0098,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0099,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0100,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0101,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0102,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0103,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0104,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0105,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0106,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0107,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0108,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0109,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0110,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0111,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0112,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0113,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0114,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0115,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0116,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0117,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0118,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0119,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0120,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0121,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0122,SolarPV-NonTracking,PV,CISC,US
RpsCA-0123,SolarPV-NonTracking,PV,CISC,US
RpsCA-0124,SolarPV-NonTracking,PV,CISC,US
RpsCA-0125,SolarPV-NonTracking,PV,CISC,US
RpsCA-0126,SolarPV-NonTracking,PV,CISC,US
RpsCA-0127,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0128,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0129,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0130,SolarPV-NonTracking,PV,CISC,US
RpsCA-0131,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0132,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0133,SolarPV-NonTracking,PV,CISC,US
RpsCA-0134,SolarPV-NonTracking,PV,CISC,US
RpsCA-0135,SolarPV-NonTracking,PV,CISC,US
RpsCA-0136,SolarPV-NonTracking,PV,CISC,US
RpsCA-0137,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0138,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0139,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0140,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0141,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0142,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0143,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0144,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0145,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0146,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0147,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0148,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0149,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0150,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0151,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0152,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0153,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0154,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0155,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0156,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0157,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0158,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0159,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0160,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0161,SolarPV-Tracking,PV,CIPV,US
RpsCA-0162,SolarPV-Tracking,PV,CISC,US
RpsCA-0163,SolarPV-NonTracking,PV,CISC,US
RpsCA-0164,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0165,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0166,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0167,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0168,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0169,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0170,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0171,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0172,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0173,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0174,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0175,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0176,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0177,SolarPV-NonTracking,PV,CISC,US
RpsCA-0178,SolarPV-NonTracking,PV,CISC,US
RpsCA-0179,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0180,SolarPV-NonTracking,PV,CISC,US
RpsCA-0181,SolarPV-NonTracking,PV,CISC,US
RpsCA-0182,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0183,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0184,SolarPV-NonTracking,PV,CISD,US
RpsCA-0185,SolarPV-NonTracking,PV,CISD,US
RpsCA-0186,SolarPV-NonTracking,PV,CISC,US
RpsCA-0187,SolarPV-NonTracking,PV,CISC,US
RpsCA-0188,SolarPV-NonTracking,PV,CISC,US
RpsCA-0189,SolarPV-NonTracking,PV,CISC,US
RpsCA-0190,SolarPV-NonTracking,PV,CISC,US
RpsCA-0191,SolarPV-NonTracking,PV,CISC,US
RpsCA-0192,SolarPV-NonTracking,PV,CISC,US
RpsCA-0193,SolarPV-NonTracking,PV,CISC,US
RpsCA-0194,SolarPV-NonTracking,PV,CISC,US
RpsCA-0195,SolarPV-NonTracking,PV,CISC,US
RpsCA-0196,SolarPV-NonTracking,PV,CISC,US
RpsCA-0197,SolarPV-NonTracking,PV,CISC,US
RpsCA-0198,SolarPV-NonTracking,PV,CISC,US
RpsCA-0199,SolarPV-NonTracking,PV,CISC,US
RpsCA-0200,SolarPV-NonTracking,PV,CISC,US
RpsCA-0201,SolarPV-NonTracking,PV,CISC,US
RpsCA-0202,SolarPV-NonTracking,PV,CISC,US
RpsCA-0203,SolarPV-NonTracking,PV,CISC,US
RpsCA-0204,SolarPV-NonTracking,PV,CISC,US
RpsCA-0205,SolarPV-NonTracking,PV,CISC,US
RpsCA-0206,SolarPV-NonTracking,PV,CISC,US
RpsCA-0207,SolarPV-NonTracking,PV,CISC,US
RpsCA-0208,SolarPV-NonTracking,PV,CISC,US
RpsCA-0209,SolarPV-NonTracking,PV,CISC,US
RpsCA-0210,SolarPV-NonTracking,PV,CISC,US
RpsCA-0211,SolarPV-NonTracking,PV,CISC,US
RpsCA-0212,SolarPV-NonTracking,PV,CISC,US
RpsCA-0213,SolarPV-NonTracking,PV,CISC,US
RpsCA-0214,SolarPV-NonTracking,PV,CISC,US
RpsCA-0215,SolarPV-NonTracking,PV,CISC,US
RpsCA-0216,SolarPV-NonTracking,PV,CISC,US
RpsCA-0217,SolarPV-NonTracking,PV,CISC,US
RpsCA-0218,SolarPV-NonTracking,PV,CISC,US
RpsCA-0219,SolarPV-NonTracking,PV,CISC,US
RpsCA-0220,SolarPV-NonTracking,PV,CISC,US
RpsCA-0221,SolarPV-NonTracking,PV,CISC,US
RpsCA-0222,SolarPV-NonTracking,PV,CISC,US
RpsCA-0223,SolarPV-NonTracking,PV,CISC,US
RpsCA-0224,SolarPV-Tracking,PV,CISC,US
RpsCA-0225,SolarPV-NonTracking,PV,CISD,US
RpsCA-0226,SolarPV-NonTracking,PV,CIPB,US
RpsCA-0227,SolarPV-NonTracking,PV,CIPB,US
RpsCA-0228,SolarPV-NonTracking,PV,CIPB,US
RpsCA-0229,SolarPV-NonTracking,PV,CIPB,US
RpsCA-0230,SolarPV-NonTracking,PV,CIPB,US
RpsCA-0231,SolarPV-NonTracking,PV,CIPB,US
RpsCA-0232,SolarPV-NonTracking,PV,CIPB,US
RpsCA-0233,SolarPV-NonTracking,PV,CIPB,US
RpsCA-0234,SolarPV-NonTracking,PV,CIPB,US
RpsCA-0235,SolarPV-NonTracking,PV,CIPB,US
RpsCA-0236,SolarPV-NonTracking,PV,CIPB,US
RpsCA-0237,SolarPV-NonTracking,PV,CIPB,US
RpsCA-0238,SolarPV-NonTracking,PV,CIPB,US
RpsCA-0239,SolarPV-NonTracking,PV,CIPB,US
RpsCA-0240,SolarPV-NonTracking,PV,CIPB,US
RpsCA-0241,SolarPV-NonTracking,PV,CIPB,US
RpsCA-0242,SolarPV-NonTracking,PV,CIPB,US
RpsCA-0243,SolarPV-NonTracking,PV,CIPB,US
RpsCA-0244,SolarPV-NonTracking,PV,CIPB,US
RpsCA-0245,SolarPV-NonTracking,PV,CIPB,US
RpsCA-0246,SolarPV-NonTracking,PV,CIPB,US
RpsCA-0247,SolarPV-NonTracking,PV,CIPB,US
RpsCA-0248,SolarPV-NonTracking,PV,CIPB,US
RpsCA-0249,SolarPV-NonTracking,PV,CIPB,US
RpsCA-0250,SolarPV-NonTracking,PV,CISC,US
RpsCA-0251,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0252,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0253,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0254,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0255,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0256,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0257,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0258,SolarPV-NonTracking,PV,CISC,US
RpsCA-0261,SolarPV-NonTracking,PV,CISC,US
RpsCA-0262,SolarPV-NonTracking,PV,CISD,US
RpsCA-0263,SolarPV-NonTracking,PV,CISD,US
RpsCA-0264,SolarPV-NonTracking,PV,CISD,US
RpsCA-0265,SolarPV-NonTracking,PV,CISD,US
RpsCA-0266,SolarPV-NonTracking,PV,CISD,US
RpsCA-0267,SolarPV-NonTracking,PV,CISD,US
RpsCA-0268,SolarPV-NonTracking,PV,CISD,US
RpsCA-0269,SolarPV-NonTracking,PV,CISD,US
RpsCA-0270,SolarPV-NonTracking,PV,CISD,US
RpsCA-0271,SolarPV-NonTracking,PV,CISC,US
RpsCA-0272,SolarPV-NonTracking,PV,CISC,US
RpsCA-0273,SolarPV-NonTracking,PV,CISC,US
RpsCA-0274,SolarPV-NonTracking,PV,CISC,US
RpsCA-0275,SolarPV-NonTracking,PV,CISC,US
RpsCA-0276,SolarPV-NonTracking,PV,CISC,US
RpsCA-0277,SolarPV-NonTracking,PV,CISC,US
RpsCA-0278,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0279,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0280,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0281,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0282,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0283,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0284,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0285,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0286,SolarPV-NonTracking,PV,CIPB,US
RpsCA-0287,SolarPV-NonTracking,PV,CIPB,US
RpsCA-0288,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0289,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0290,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0291,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0292,SolarPV-NonTracking,PV,CIPV,US
RpsCA-0293,SolarPV-NonTracking,PV,CISC,US
RpsCA-0294,SolarPV-NonTracking,PV,CISD,US
RpsCA-0295,SolarPV-NonTracking,PV,CISC,US
RpsCA-0296,SolarPV-NonTracking,PV,CISC,US
RpsCA-0297,SolarPV-NonTracking,PV,CISC,US
RpsCA-0298,SolarPV-NonTracking,PV,CISC,US
RpsCA-0299,SolarPV-NonTracking,PV,CISC,US
RpsCA-0934,SolarPV-Tracking,PV,CIPV,US
RpsCA-0935,WT-Onshore,Wind,CIPV,US
RpsCA-0936,Bio-ST,Biomass,CIPB,US
RpsCA-0937,SolarPV-Tracking,PV,BANC,US
RpsCA-0939,SolarPV-Tracking,PV,CIPV,US
RpsCA-0940,SolarPV-Tracking,PV,CIPV,US
RpsCA-0942,Geo-BinaryCycle,Geothermal,CISC,US
RpsCA-0943,WT-Onshore,Wind,CISC,US
RpsCA-0944,SolarPV-NonTracking,PV,CISC,US
RpsCA-0945,SolarPV-NonTracking,PV,CISC,US
RpsCA-0946,SolarPV-NonTracking,PV,CISC,US
RpsCA-0947,SolarPV-NonTracking,PV,CISC,US
RpsCA-0948,SolarPV-NonTracking,PV,CISC,US
RpsCA-0949,WT-Onshore,Wind,CISC,US
RpsCA-0950,Geo-BinaryCycle,Geothermal,CISC,US
