name,TypeSpecific,Type,Region,Zone
PioPicoEnergyCenter3,CT-NatGas-Industrial,Gas CT,CISD,CA
Pit_1_H1,Hydro_FixedDispatch,Hydro,CIPV,CA
Pit_1_H2,Hydro_FixedDispatch,Hydro,CIPV,CA
Pit_3_H1,Hydro_FixedDispatch,Hydro,CIPV,CA
Pit_3_H2,Hydro_FixedDispatch,Hydro,CIPV,CA
Pit_3_H3,Hydro_FixedDispatch,Hydro,CIPV,CA
Pit_4_1,Hydro,Hydro,CIPV,CA
Pit_4_2,Hydro,Hydro,CIPV,CA
Pit_5_H1,Hydro,Hydro,CIPV,CA
Pit_5_H2,Hydro,Hydro,CIPV,CA
Pit_5_H3,Hydro,Hydro,CIPV,CA
Pit_5_H4,Hydro,Hydro,CIPV,CA
Pit_6_H1,Hydro,Hydro,CIPV,CA
Pit_6_H2,Hydro,Hydro,CIPV,CA
Pit_7_H1,Hydro,Hydro,CIPV,CA
Pit_7_H2,Hydro,Hydro,CIPV,CA
Pit5_Agg,Hydro_FixedDispatch,Hydro,CIPV,CA
PitchesHnrRanch,CT-NatGas-Aero,Gas CT,CISC,CA
PitchessCognCC-Total,CCWhole-NatGas-Industrial,Gas CC,LDWP,CA
Plains_End_GE10,ICE-NatGas,Other,PSCO,COWY
Plains_End_GE11,ICE-NatGas,Other,PSCO,COWY
Plains_End_GE12,ICE-NatGas,Other,PSCO,COWY
Plains_End_GE13,ICE-NatGas,Other,PSCO,COWY
Plains_End_GE14,ICE-NatGas,Other,PSCO,COWY
Plains_End_GE15,ICE-NatGas,Other,PSCO,COWY
Plains_End_GE16,ICE-NatGas,Other,PSCO,COWY
Plains_End_GE17,ICE-NatGas,Other,PSCO,COWY
Plains_End_GE18,ICE-NatGas,Other,PSCO,COWY
Plains_End_GE19,ICE-NatGas,Other,PSCO,COWY
Plains_End_GE20,ICE-NatGas,Other,PSCO,COWY
Plains_End_GEN1,ICE-NatGas,Other,PSCO,COWY
Plains_End_GEN2,ICE-NatGas,Other,PSCO,COWY
Plains_End_GEN3,ICE-NatGas,Other,PSCO,COWY
Plains_End_GEN4,ICE-NatGas,Other,PSCO,COWY
Plains_End_GEN5,ICE-NatGas,Other,PSCO,COWY
Plains_End_GEN6,ICE-NatGas,Other,PSCO,COWY
Plains_End_GEN7,ICE-NatGas,Other,PSCO,COWY
Plains_End_GEN8,ICE-NatGas,Other,PSCO,COWY
Plains_End_GEN9,ICE-NatGas,Other,PSCO,COWY
Plains_End2G01,ICE-NatGas,Other,PSCO,COWY
Plains_End2G02,ICE-NatGas,Other,PSCO,COWY
Plains_End2G03,ICE-NatGas,Other,PSCO,COWY
Plains_End2G04,ICE-NatGas,Other,PSCO,COWY
Plains_End2G05,ICE-NatGas,Other,PSCO,COWY
Plains_End2G06,ICE-NatGas,Other,PSCO,COWY
Plains_End2G07,ICE-NatGas,Other,PSCO,COWY
Plains_End2G08,ICE-NatGas,Other,PSCO,COWY
Plains_End2G09,ICE-NatGas,Other,PSCO,COWY
Plains_End2G10,ICE-NatGas,Other,PSCO,COWY
Plains_End2G11,ICE-NatGas,Other,PSCO,COWY
Plains_End2G12,ICE-NatGas,Other,PSCO,COWY
Plains_End2G13,ICE-NatGas,Other,PSCO,COWY
Plains_End2G14,ICE-NatGas,Other,PSCO,COWY
Plaza_Del_Sol_1,SolarPV-NonTracking,PV,TEPC,AZ
Pleasant_Valley,Hydro_ZeroK,Hydro,CISC,CA
Ples_I_T101,Geo-BinaryCycle,Geothermal,CISC,CA
Ples_I_T102,Geo-BinaryCycle,Geothermal,CISC,CA
Ples_I_T103,Geo-BinaryCycle,Geothermal,CISC,CA
Plummer_Cgn,Bio-ST,Biomass,AVA,PNW
PNM_Generic_CT1,CT-NatGas-Aero,Gas CT,PNM,NM
PNM_Generic_CT2,CT-NatGas-Aero,Gas CT,PNM,NM
PNM_Generic_CT3,CT-NatGas-Aero,Gas CT,PNM,NM
PNM_Generic_CT4,CT-NatGas-Industrial,Gas CT,PNM,NM
PNM_Generic_CT5,CT-NatGas-Industrial,Gas CT,PNM,NM
PNM_Generic_PV,SolarPV-NonTracking,PV,PNM,NM
PNM_Generic_W1,WT-Onshore,Wind,PNM,NM
PNM_Generic_W2,WT-Onshore,Wind,PNM,NM
Pocatello_Waste,Bio-ICE,Biomass,IPFE,PNW
POCATERA_1,Hydro_FixedDispatch,Hydro,AESO,CAN
Poe_1,Hydro,Hydro,CIPV,CA
Poe_2,Hydro,Hydro,CIPV,CA
PointLoma1,Bio-ICE,Biomass,CISD,CA
PointLoma2,Bio-ICE,Biomass,CISD,CA
PointLoma3,Bio-ICE,Biomass,CISD,CA
PointLomaHY,Hydro_FixedDispatch,Hydro,CISD,CA
Pole_Hill_1,Hydro_FixedDispatch,Hydro,WACM,COWY
PonderosaBaileyCreek,Hydro_ZeroK,Hydro,CIPV,CA
Ponnequin_30,WT-Onshore,Wind,PSCO,COWY
Ponnequin_8,WT-Onshore,Wind,PSCO,COWY
Ponnequin1,WT-Onshore,Wind,PSCO,COWY
Poole_1,Hydro_FixedDispatch,Hydro,CISC,CA
Poplar_Hill_1,CT-NatGas-Industrial,Gas CT,AESO,CAN
Port_Townsend4,Bio-ST,Biomass,BPAT,PNW
Port_Townsend6,Bio-ST,Biomass,BPAT,PNW
Portal,HydroRPS_FixedDispatch,Hydro,CISC,CA
PortervillePV1,SolarPV-NonTracking,PV,CISC,CA
PortervillePV2,SolarPV-NonTracking,PV,CISC,CA
PortervillePV5,SolarPV-NonTracking,PV,CISC,CA
PortlandCementColtn1,ST-Coal,Coal,CISC,CA
PortlandCementColtn2,ST-Coal,Coal,CISC,CA
PortofStocktonEF,ST-Coal,Coal,CIPV,CA
PortTownsend,Hydro_ZeroK,Hydro,BPAT,PNW
PortWestwrd1CC-Total,CCWhole-NatGas-Industrial,Gas CC,PGE,PNW
PortWestwrd2-01,ICE-NatGas,Other,PGE,PNW
PortWestwrd2-02,ICE-NatGas,Other,PGE,PNW
PortWestwrd2-03,ICE-NatGas,Other,PGE,PNW
PortWestwrd2-04,ICE-NatGas,Other,PGE,PNW
PortWestwrd2-05,ICE-NatGas,Other,PGE,PNW
PortWestwrd2-06,ICE-NatGas,Other,PGE,PNW
PortWestwrd2-07,ICE-NatGas,Other,PGE,PNW
PortWestwrd2-08,ICE-NatGas,Other,PGE,PNW
PortWestwrd2-09,ICE-NatGas,Other,PGE,PNW
PortWestwrd2-10,ICE-NatGas,Other,PGE,PNW
PortWestwrd2-11,ICE-NatGas,Other,PGE,PNW
PortWestwrd2-12,ICE-NatGas,Other,PGE,PNW
Post_Falls_1,Hydro,Hydro,AVA,PNW
Post_Falls_2,Hydro,Hydro,AVA,PNW
Post_Falls_3,Hydro,Hydro,AVA,PNW
Post_Falls_4,Hydro,Hydro,AVA,PNW
Post_Falls_5,Hydro,Hydro,AVA,PNW
Post_Falls_6,Hydro,Hydro,AVA,PNW
Potholes_East,Hydro_ZeroK,Hydro,TPWR,PNW
Potter_Valley_1,HydroRPS_FixedDispatch,Hydro,CIPV,CA
Potter_Valley_2,HydroRPS_FixedDispatch,Hydro,CIPV,CA
Potter_Valley_3,HydroRPS_FixedDispatch,Hydro,CIPV,CA
PowerInvest,Hydro_ZeroK,Hydro,PAID,PNW
PrairieWoodProducts,Bio-ST,Biomass,IPTV,PNW
PrescottAirport,SolarPV-NonTracking,PV,AZPS,AZ
PrescottPV1,SolarPV-Tracking,PV,AZPS,AZ
Priest_Rapids_1,Hydro_FixedDispatch,Hydro,GCPD,PNW
Priest_Rapids_2,Hydro_FixedDispatch,Hydro,GCPD,PNW
Priest_Rapids_3,Hydro_FixedDispatch,Hydro,GCPD,PNW
Priest_Rapids_4,Hydro_FixedDispatch,Hydro,GCPD,PNW
Priest_Rapids_5,Hydro_FixedDispatch,Hydro,GCPD,PNW
Priest_Rapids_6,Hydro_FixedDispatch,Hydro,GCPD,PNW
Priest_Rapids_7,Hydro_FixedDispatch,Hydro,GCPD,PNW
Priest_Rapids_8,Hydro_FixedDispatch,Hydro,GCPD,PNW
Priest_Rapids_9,Hydro_FixedDispatch,Hydro,GCPD,PNW
Priest_Rapids10,Hydro_FixedDispatch,Hydro,GCPD,PNW
Prima_Plant1,Bio-ICE,Biomass,CISD,CA
Prima_Plant2,Bio-ICE,Biomass,CISD,CA
Primrose_1,CT-NatGas-Industrial,Gas CT,AESO,CAN
PristineSpgs1_1,Hydro_FixedDispatch,Hydro,IPMV,PNW
PristineSpgs3_1,Hydro_FixedDispatch,Hydro,IPMV,PNW
Prospect1,Hydro_ZeroK,Hydro,PACW,PNW
Prospect2-1,Hydro_ZeroK,Hydro,PACW,PNW
Prospect2-2,Hydro_ZeroK,Hydro,PACW,PNW
Prospect3,Hydro_ZeroK,Hydro,PACW,PNW
Prospect4,Hydro_ZeroK,Hydro,PACW,PNW
ProximityPV1,SolarPV-NonTracking,PV,PNM,NM
PSC_1,SolarPV-NonTracking,PV,TEPC,AZ
PSC_2,SolarPV-NonTracking,PV,TEPC,AZ
PSCO-GenericWind,WT-Onshore,Wind,PSCO,COWY
PtarmiganCreek1,Hydro_ZeroK,Hydro,BCHA,CAN
PtarmiganCreek2,Hydro_ZeroK,Hydro,BCHA,CAN
Pteragen_Butte1,WT-Onshore,Wind,AESO,CAN
Pteragen_Butte2,WT-Onshore,Wind,AESO,CAN
Pueblo_IC1,CT-OilDistillate,Other,PSCO,COWY
Pueblo_IC2,CT-OilDistillate,Other,PSCO,COWY
Pueblo_IC3,CT-OilDistillate,Other,PSCO,COWY
Pueblo_IC4,CT-OilDistillate,Other,PSCO,COWY
Pueblo_IC5,CT-OilDistillate,Other,PSCO,COWY
Pueblo5,ST-NatGas,Other,PSCO,COWY
Pueblo6,ST-NatGas,Other,PSCO,COWY
PuebloAP-1,CT-NatGas-Aero,Gas CT,PSCO,COWY
PuebloAP-2,CT-NatGas-Aero,Gas CT,PSCO,COWY
PuebloAP-3CC-Total,CCWhole-NatGas-Aero,Gas CC,PSCO,COWY
PuebloAP-4CC-Total,CCWhole-NatGas-Aero,Gas CC,PSCO,COWY
PuebloAP-GT,CT-NatGas-Industrial,Gas CT,PSCO,COWY
Puente_Hills1,Bio-ST,Biomass,CISC,CA
Puente_Hills2,Bio-CT,Biomass,CISC,CA
Puente_Hills3,Bio-ICE,Biomass,CISC,CA
Puente_Hills4,Bio-ICE,Biomass,CISC,CA
Puente_Hills5,Bio-ICE,Biomass,CISC,CA
Puget_Sound,CT-OilDistillate,Other,BPAT,PNW
Puntledge_1,Hydro,Hydro,BCHA,CAN
PV_SC2_APS_14000,PV,PV,AZPS,AZ
PV_SC2_APS_14004,PV,PV,AZPS,AZ
PV_SC2_APS_14009,PV,PV,AZPS,AZ
PV_SC2_APS_14010,PV,PV,AZPS,AZ
PV_SC2_APS_14016,PV,PV,AZPS,AZ
PV_SC2_APS_14017,PV,PV,AZPS,AZ
PV_SC2_APS_14031,PV,PV,AZPS,AZ
PV_SC2_APS_14201,PV,PV,AZPS,AZ
PV_SC2_APS_14202,PV,PV,AZPS,AZ
PV_SC2_APS_14205,PV,PV,AZPS,AZ
PV_SC2_APS_14207,PV,PV,AZPS,AZ
PV_SC2_APS_14209,PV,PV,AZPS,AZ
PV_SC2_APS_14210,PV,PV,AZPS,AZ
PV_SC2_APS_14212,PV,PV,AZPS,AZ
PV_SC2_APS_14215,PV,PV,AZPS,AZ
PV_SC2_APS_14216,PV,PV,AZPS,AZ
PV_SC2_APS_14217,PV,PV,AZPS,AZ
PV_SC2_APS_14220,PV,PV,AZPS,AZ
PV_SC2_APS_14222,PV,PV,AZPS,AZ
PV_SC2_APS_14226,PV,PV,AZPS,AZ
PV_SC2_APS_14227,PV,PV,AZPS,AZ
PV_SC2_APS_14228,PV,PV,AZPS,AZ
PV_SC2_APS_14229,PV,PV,AZPS,AZ
PV_SC2_APS_14233,PV,PV,AZPS,AZ
PV_SC2_APS_14237,PV,PV,AZPS,AZ
PV_SC2_APS_14243,PV,PV,AZPS,AZ
PV_SC2_APS_14246,PV,PV,AZPS,AZ
PV_SC2_APS_14249,PV,PV,AZPS,AZ
PV_SC2_APS_14253,PV,PV,AZPS,AZ
PV_SC2_APS_14254,PV,PV,AZPS,AZ
PV_SC2_APS_14255,PV,PV,AZPS,AZ
PV_SC2_AVA_40624,PV,PV,AVA,PNW
PV_SC2_AVA_40683,PV,PV,AVA,PNW
PV_SC2_AVA_48025,PV,PV,AVA,PNW
PV_SC2_AVA_48357,PV,PV,AVA,PNW
PV_SC2_AVA_48999,PV,PV,AVA,PNW
PV_SC2_BPA_40046,PV,PV,BPAT,PNW
PV_SC2_BPA_40049,PV,PV,BPAT,PNW
PV_SC2_BPA_40095,PV,PV,BPAT,PNW
PV_SC2_BPA_40375,PV,PV,BPAT,PNW
PV_SC2_BPA_40381,PV,PV,BPAT,PNW
PV_SC2_BPA_40443,PV,PV,BPAT,PNW
PV_SC2_BPA_40595,PV,PV,BPAT,PNW
PV_SC2_BPA_40635,PV,PV,BPAT,PNW
PV_SC2_BPA_40689,PV,PV,BPAT,PNW
PV_SC2_BPA_40711,PV,PV,BPAT,PNW
PV_SC2_BPA_40747,PV,PV,BPAT,PNW
PV_SC2_BPA_40767,PV,PV,BPAT,PNW
PV_SC2_BPA_40792,PV,PV,BPAT,PNW
PV_SC2_BPA_40809,PV,PV,BPAT,PNW
PV_SC2_BPA_40867,PV,PV,BPAT,PNW
PV_SC2_BPA_40899,PV,PV,BPAT,PNW
PV_SC2_BPA_40923,PV,PV,BPAT,PNW
PV_SC2_BPA_40963,PV,PV,BPAT,PNW
PV_SC2_BPA_40975,PV,PV,BPAT,PNW
PV_SC2_BPA_41001,PV,PV,BPAT,PNW
PV_SC2_BPA_41021,PV,PV,BPAT,PNW
PV_SC2_BPA_41049,PV,PV,BPAT,PNW
PV_SC2_BPA_41111,PV,PV,BPAT,PNW
PV_SC2_BPA_41138,PV,PV,BPAT,PNW
PV_SC2_BPA_41149,PV,PV,BPAT,PNW
PV_SC2_BPA_41165,PV,PV,BPAT,PNW
PV_SC2_BPA_45610,PV,PV,BPAT,PNW
PV_SC2_BPA_47082,PV,PV,BPAT,PNW
PV_SC2_BPA_47578,PV,PV,BPAT,PNW
PV_SC2_BPA_62339,PV,PV,BPAT,PNW
PV_SC2_EPE_11014,PV,PV,EPE,NM
PV_SC2_EPE_11061,PV,PV,EPE,NM
PV_SC2_EPE_11080,PV,PV,EPE,NM
PV_SC2_FAR EAST_60185,PV,PV,IPFE,PNW
PV_SC2_GCPD_46045,PV,PV,GCPD,PNW
PV_SC2_GCPD_46158,PV,PV,GCPD,PNW
PV_SC2_GCPD_46164,PV,PV,GCPD,PNW
PV_SC2_MAGIC VLY_60130,PV,PV,IPMV,PNW
PV_SC2_MAGIC VLY_60177,PV,PV,IPMV,PNW
PV_SC2_NEVP_18027,PV,PV,NEVP,NV
PV_SC2_NEVP_18420,PV,PV,NEVP,NV
PV_SC2_NEVP_18904,PV,PV,NEVP,NV
PV_SC2_NWMT_62045,PV,PV,NWMT,MT
PV_SC2_NWMT_62052,PV,PV,NWMT,MT
PV_SC2_NWMT_62055,PV,PV,NWMT,MT
PV_SC2_NWMT_62344,PV,PV,NWMT,MT
PV_SC2_NWMT_62365,PV,PV,NWMT,MT
PV_SC2_PACE_ID_65665,PV,PV,PAID,PNW
PV_SC2_PACE_UT_65135,PV,PV,PAUT,UT
PV_SC2_PACE_UT_65193,PV,PV,PAUT,UT
PV_SC2_PACE_UT_65259,PV,PV,PAUT,UT
PV_SC2_PACE_UT_65309,PV,PV,PAUT,UT
PV_SC2_PACE_UT_65945,PV,PV,PAUT,UT
PV_SC2_PACE_UT_66080,PV,PV,PAUT,UT
PV_SC2_PACE_UT_66400,PV,PV,PAUT,UT
PV_SC2_PACE_UT_66476,PV,PV,PAUT,UT
PV_SC2_PACE_UT_66510,PV,PV,PAUT,UT
PV_SC2_PACE_UT_68055,PV,PV,PAUT,UT
PV_SC2_PACW_45161,PV,PV,PACW,PNW
PV_SC2_PACW_45183,PV,PV,PACW,PNW
PV_SC2_PACW_45195,PV,PV,PACW,PNW
PV_SC2_PACW_45239,PV,PV,PACW,PNW
PV_SC2_PACW_45245,PV,PV,PACW,PNW
PV_SC2_PACW_45317,PV,PV,PACW,PNW
PV_SC2_PNM_10294,PV,PV,PNM,NM
PV_SC2_PNM_10390,PV,PV,PNM,NM
PV_SC2_PNM_10393,PV,PV,PNM,NM
PV_SC2_PNM_12082,PV,PV,PNM,NM
PV_SC2_PSC_70018,PV,PV,PSCO,COWY
PV_SC2_PSC_70038,PV,PV,PSCO,COWY
PV_SC2_PSC_70046,PV,PV,PSCO,COWY
PV_SC2_PSC_70047,PV,PV,PSCO,COWY
PV_SC2_PSC_70122,PV,PV,PSCO,COWY
PV_SC2_PSC_70149,PV,PV,PSCO,COWY
PV_SC2_PSC_70200,PV,PV,PSCO,COWY
PV_SC2_PSC_70206,PV,PV,PSCO,COWY
PV_SC2_PSC_70254,PV,PV,PSCO,COWY
PV_SC2_PSC_70261,PV,PV,PSCO,COWY
PV_SC2_PSC_70284,PV,PV,PSCO,COWY
PV_SC2_PSC_70286,PV,PV,PSCO,COWY
PV_SC2_PSC_70291,PV,PV,PSCO,COWY
PV_SC2_PSC_70343,PV,PV,PSCO,COWY
PV_SC2_PSC_70362,PV,PV,PSCO,COWY
PV_SC2_PSC_70375,PV,PV,PSCO,COWY
PV_SC2_PSC_70432,PV,PV,PSCO,COWY
PV_SC2_PSC_70461,PV,PV,PSCO,COWY
PV_SC2_PSC_70481,PV,PV,PSCO,COWY
PV_SC2_PSC_70513,PV,PV,PSCO,COWY
PV_SC2_PSC_70527,PV,PV,PSCO,COWY
PV_SC2_PSC_70533,PV,PV,PSCO,COWY
PV_SC2_PSC_70539,PV,PV,PSCO,COWY
PV_SC2_PSC_70544,PV,PV,PSCO,COWY
PV_SC2_PSC_70820,PV,PV,PSCO,COWY
PV_SC2_PSC_72811,PV,PV,PSCO,COWY
PV_SC2_PSC_73199,PV,PV,PSCO,COWY
PV_SC2_PSC_73467,PV,PV,PSCO,COWY
PV_SC2_PSE_42300,PV,PV,PSEI,PNW
PV_SC2_PSE_42306,PV,PV,PSEI,PNW
PV_SC2_PSE_42412,PV,PV,PSEI,PNW
PV_SC2_PSE_42500,PV,PV,PSEI,PNW
PV_SC2_PSE_42503,PV,PV,PSEI,PNW
PV_SC2_PSE_42507,PV,PV,PSEI,PNW
PV_SC2_PSE_42700,PV,PV,PSEI,PNW
PV_SC2_PSE_42703,PV,PV,PSEI,PNW
PV_SC2_PSE_42802,PV,PV,PSEI,PNW
PV_SC2_SCL_46403,PV,PV,SCL,PNW
PV_SC2_SCL_46415,PV,PV,SCL,PNW
PV_SC2_SCL_46417,PV,PV,SCL,PNW
PV_SC2_SCL_46423,PV,PV,SCL,PNW
PV_SC2_SCL_46427,PV,PV,SCL,PNW
PV_SC2_SCL_46435,PV,PV,SCL,PNW
PV_SC2_SPP_64379,PV,PV,SPPC,NV
PV_SC2_SRP_14236,PV,PV,SRP,AZ
PV_SC2_SRP_15021,PV,PV,SRP,AZ
PV_SC2_SRP_15033,PV,PV,SRP,AZ
PV_SC2_SRP_15051,PV,PV,SRP,AZ
PV_SC2_SRP_15061,PV,PV,SRP,AZ
PV_SC2_SRP_15088,PV,PV,SRP,AZ
PV_SC2_SRP_15093,PV,PV,SRP,AZ
PV_SC2_SRP_15172,PV,PV,SRP,AZ
PV_SC2_SRP_15173,PV,PV,SRP,AZ
PV_SC2_SRP_15201,PV,PV,SRP,AZ
PV_SC2_SRP_15203,PV,PV,SRP,AZ
PV_SC2_SRP_15204,PV,PV,SRP,AZ
PV_SC2_SRP_15212,PV,PV,SRP,AZ
PV_SC2_SRP_15213,PV,PV,SRP,AZ
PV_SC2_SRP_15216,PV,PV,SRP,AZ
PV_SC2_SRP_15219,PV,PV,SRP,AZ
PV_SC2_TEP_16103,PV,PV,TEPC,AZ
PV_SC2_TEP_16105,PV,PV,TEPC,AZ
PV_SC2_TEP_16111,PV,PV,TEPC,AZ
PV_SC2_TEP_16124,PV,PV,TEPC,AZ
PV_SC2_TEP_16126,PV,PV,TEPC,AZ
PV_SC2_TEP_16902,PV,PV,TEPC,AZ
PV_SC2_TPWR_46609,PV,PV,TPWR,PNW
PV_SC2_TPWR_46645,PV,PV,TPWR,PNW
PV_SC2_TREAS VLY_60110,PV,PV,IPTV,PNW
PV_SC2_TREAS VLY_60207,PV,PV,IPTV,PNW
PV_SC2_TREAS VLY_60249,PV,PV,IPTV,PNW
PV_SC2_TREAS VLY_61828,PV,PV,IPTV,PNW
PV_SC2_WACM_73419,PV,PV,WACM,COWY
PV_SC2_WALC_17016,PV,PV,WALC,AZ
PV_SC2_WAUW_62034,PV,PV,WAUW,MT
PV_SC2_WAUW_63010,PV,PV,WAUW,MT
PV_SC3_APS_14004,PV,PV,AZPS,AZ
PV_SC3_APS_14009,PV,PV,AZPS,AZ
PV_SC3_APS_14010,PV,PV,AZPS,AZ
PV_SC3_APS_14016,PV,PV,AZPS,AZ
PV_SC3_APS_14017,PV,PV,AZPS,AZ
PV_SC3_APS_14031,PV,PV,AZPS,AZ
PV_SC3_APS_14201,PV,PV,AZPS,AZ
PV_SC3_APS_14202,PV,PV,AZPS,AZ
PV_SC3_APS_14205,PV,PV,AZPS,AZ
PV_SC3_APS_14207,PV,PV,AZPS,AZ
PV_SC3_APS_14209,PV,PV,AZPS,AZ
PV_SC3_APS_14210,PV,PV,AZPS,AZ
PV_SC3_APS_14212,PV,PV,AZPS,AZ
PV_SC3_APS_14215,PV,PV,AZPS,AZ
PV_SC3_APS_14216,PV,PV,AZPS,AZ
PV_SC3_APS_14217,PV,PV,AZPS,AZ
PV_SC3_APS_14220,PV,PV,AZPS,AZ
PV_SC3_APS_14222,PV,PV,AZPS,AZ
PV_SC3_APS_14226,PV,PV,AZPS,AZ
PV_SC3_APS_14227,PV,PV,AZPS,AZ
PV_SC3_APS_14228,PV,PV,AZPS,AZ
PV_SC3_APS_14229,PV,PV,AZPS,AZ
PV_SC3_APS_14233,PV,PV,AZPS,AZ
PV_SC3_APS_14237,PV,PV,AZPS,AZ
PV_SC3_APS_14243,PV,PV,AZPS,AZ
PV_SC3_APS_14253,PV,PV,AZPS,AZ
PV_SC3_AVA_40683,PV,PV,BPAT,PNW
PV_SC3_BPA_40046,PV,PV,BPAT,PNW
PV_SC3_BPA_40049,PV,PV,BPAT,PNW
PV_SC3_BPA_40095,PV,PV,BPAT,PNW
PV_SC3_BPA_40375,PV,PV,BPAT,PNW
PV_SC3_BPA_40381,PV,PV,BPAT,PNW
PV_SC3_BPA_40443,PV,PV,BPAT,PNW
PV_SC3_BPA_40595,PV,PV,BPAT,PNW
PV_SC3_BPA_40635,PV,PV,BPAT,PNW
PV_SC3_BPA_40689,PV,PV,BPAT,PNW
PV_SC3_BPA_40711,PV,PV,BPAT,PNW
PV_SC3_BPA_40747,PV,PV,BPAT,PNW
PV_SC3_BPA_40767,PV,PV,BPAT,PNW
PV_SC3_BPA_40792,PV,PV,BPAT,PNW
PV_SC3_BPA_40809,PV,PV,BPAT,PNW
PV_SC3_CFE_20149,PV,PV,CFE,MX
PV_SC3_EPE_11038,PV,PV,EPE,NM
PV_SC3_EPE_11111,PV,PV,EPE,NM
PV_SC3_NEVP_18008,PV,PV,NEVP,NV
PV_SC3_NEVP_18017,PV,PV,NEVP,NV
PV_SC3_NEVP_18018,PV,PV,NEVP,NV
PV_SC3_NEVP_18026,PV,PV,NEVP,NV
PV_SC3_NEVP_18028,PV,PV,NEVP,NV
PV_SC3_NEVP_18029,PV,PV,NEVP,NV
PV_SC3_NEVP_18032,PV,PV,NEVP,NV
PV_SC3_NEVP_18455,PV,PV,NEVP,NV
PV_SC3_NEVP_18466,PV,PV,NEVP,NV
PV_SC3_NEVP_18618,PV,PV,NEVP,NV
PV_SC3_NEVP_18655,PV,PV,NEVP,NV
PV_SC3_NEVP_18904,PV,PV,NEVP,NV
PV_SC3_NEVP_18910,PV,PV,NEVP,NV
PV_SC3_NWMT_62045,PV,PV,NWMT,MT
PV_SC3_NWMT_62052,PV,PV,NWMT,MT
PV_SC3_NWMT_62055,PV,PV,NWMT,MT
PV_SC3_NWMT_62344,PV,PV,NWMT,MT
PV_SC3_NWMT_62365,PV,PV,NWMT,MT
PV_SC3_PACE_ID_65665,PV,PV,PAID,PNW
PV_SC3_PACE_UT_65135,PV,PV,PAUT,UT
PV_SC3_PACE_UT_65193,PV,PV,PAUT,UT
PV_SC3_PACE_UT_65259,PV,PV,PAUT,UT
PV_SC3_PACE_UT_65309,PV,PV,PAUT,UT
PV_SC3_PACE_UT_65945,PV,PV,PAUT,UT
PV_SC3_PACE_UT_66080,PV,PV,PAUT,UT
PV_SC3_PACE_UT_66400,PV,PV,PAUT,UT
PV_SC3_PACE_UT_66476,PV,PV,PAUT,UT
PV_SC3_PACE_UT_66510,PV,PV,PAUT,UT
PV_SC3_PACE_UT_67801,PV,PV,PAUT,UT
PV_SC3_PACE_UT_68055,PV,PV,PAUT,UT
PV_SC3_PACE_WY_65720,PV,PV,PAWY,COWY
PV_SC3_PACE_WY_66133,PV,PV,PAWY,COWY
PV_SC3_PACE_WY_66305,PV,PV,PAWY,COWY
PV_SC3_PACE_WY_66335,PV,PV,PAWY,COWY
PV_SC3_PACE_WY_66423,PV,PV,PAWY,COWY
PV_SC3_PACW_45161,PV,PV,PACW,PNW
PV_SC3_PACW_45183,PV,PV,PACW,PNW
PV_SC3_PACW_45195,PV,PV,PACW,PNW
PV_SC3_PACW_45239,PV,PV,PACW,PNW
PV_SC3_PACW_45317,PV,PV,PACW,PNW
PV_SC3_PGN_43039,PV,PV,PGE,PNW
PV_SC3_PGN_43089,PV,PV,PGE,PNW
PV_SC3_PGN_43215,PV,PV,PGE,PNW
PV_SC3_PGN_43348,PV,PV,PGE,PNW
PV_SC3_PGN_43527,PV,PV,PGE,PNW
PV_SC3_PGN_43600,PV,PV,PGE,PNW
PV_SC3_PGN_43685,PV,PV,PGE,PNW
PV_SC3_PGN_43740,PV,PV,PGE,PNW
PV_SC3_PNM_10025,PV,PV,PNM,NM
PV_SC3_PNM_10111,PV,PV,PNM,NM
PV_SC3_PNM_10229,PV,PV,PNM,NM
PV_SC3_PNM_10368,PV,PV,PNM,NM
PV_SC3_PSC_70018,PV,PV,PSCO,COWY
PV_SC3_PSC_70038,PV,PV,PSCO,COWY
PV_SC3_PSC_70046,PV,PV,PSCO,COWY
PV_SC3_PSC_70047,PV,PV,PSCO,COWY
PV_SC3_PSC_70122,PV,PV,PSCO,COWY
PV_SC3_PSC_70149,PV,PV,PSCO,COWY
PV_SC3_PSC_70200,PV,PV,PSCO,COWY
PV_SC3_PSC_70206,PV,PV,PSCO,COWY
PV_SC3_PSC_70254,PV,PV,PSCO,COWY
PV_SC3_PSC_70261,PV,PV,PSCO,COWY
PV_SC3_PSC_70284,PV,PV,PSCO,COWY
PV_SC3_PSC_70291,PV,PV,PSCO,COWY
PV_SC3_PSC_70362,PV,PV,PSCO,COWY
PV_SC3_PSC_70375,PV,PV,PSCO,COWY
PV_SC3_PSC_70432,PV,PV,PSCO,COWY
PV_SC3_SCE_24251,PV,PV,CISC,CA
PV_SC3_SCE_24701,PV,PV,CISC,CA
PV_SC3_SCE_25616,PV,PV,CISC,CA
PV_SC3_SCE_25666,PV,PV,CISC,CA
PV_SC3_SPP_64017,PV,PV,SPPC,NV
PV_SC3_SPP_64077,PV,PV,SPPC,NV
PV_SC3_SPP_64115,PV,PV,SPPC,NV
PV_SC3_SPP_64124,PV,PV,SPPC,NV
PV_SC3_SPP_64128,PV,PV,SPPC,NV
